Altersgruppe, Meldedatum, value
15-34, 2020-10-10, 0.98
15-34, 2020-10-09, 0.91
15-34, 2020-10-08, 0.78
15-34, 2020-10-07, 0.74
15-34, 2020-10-06, 0.64
15-34, 2020-10-05, 0.63
15-34, 2020-10-04, 0.57
15-34, 2020-10-03, 0.6
15-34, 2020-10-02, 0.56
15-34, 2020-10-01, 0.62
15-34, 2020-09-30, 0.62
15-34, 2020-09-29, 0.62
15-34, 2020-09-28, 0.59
15-34, 2020-09-27, 0.6
15-34, 2020-09-26, 0.57
15-34, 2020-09-25, 0.56
15-34, 2020-09-24, 0.5
15-34, 2020-09-23, 0.46
15-34, 2020-09-22, 0.46
15-34, 2020-09-21, 0.43
15-34, 2020-09-20, 0.43
15-34, 2020-09-19, 0.41
15-34, 2020-09-18, 0.38
15-34, 2020-09-17, 0.37
15-34, 2020-09-16, 0.31
15-34, 2020-09-15, 0.26
15-34, 2020-09-14, 0.27
15-34, 2020-09-13, 0.27
15-34, 2020-09-12, 0.29
15-34, 2020-09-11, 0.32
15-34, 2020-09-10, 0.34
15-34, 2020-09-09, 0.37
15-34, 2020-09-08, 0.4
15-34, 2020-09-07, 0.4
15-34, 2020-09-06, 0.4
15-34, 2020-09-05, 0.39
15-34, 2020-09-04, 0.37
15-34, 2020-09-03, 0.39
15-34, 2020-09-02, 0.38
15-34, 2020-09-01, 0.37
15-34, 2020-08-31, 0.36
15-34, 2020-08-30, 0.35
15-34, 2020-08-29, 0.38
15-34, 2020-08-28, 0.41
15-34, 2020-08-27, 0.41
15-34, 2020-08-26, 0.46
15-34, 2020-08-25, 0.46
15-34, 2020-08-24, 0.49
15-34, 2020-08-23, 0.49
15-34, 2020-08-22, 0.45
15-34, 2020-08-21, 0.44
15-34, 2020-08-20, 0.43
15-34, 2020-08-19, 0.37
15-34, 2020-08-18, 0.39
15-34, 2020-08-17, 0.39
15-34, 2020-08-16, 0.39
15-34, 2020-08-15, 0.42
15-34, 2020-08-14, 0.45
15-34, 2020-08-13, 0.38
15-34, 2020-08-12, 0.39
15-34, 2020-08-11, 0.4
15-34, 2020-08-10, 0.37
15-34, 2020-08-09, 0.36
15-34, 2020-08-08, 0.34
15-34, 2020-08-07, 0.29
15-34, 2020-08-06, 0.31
15-34, 2020-08-05, 0.3
15-34, 2020-08-04, 0.26
15-34, 2020-08-03, 0.26
15-34, 2020-08-02, 0.27
15-34, 2020-08-01, 0.27
15-34, 2020-07-31, 0.27
15-34, 2020-07-30, 0.24
15-34, 2020-07-29, 0.26
15-34, 2020-07-28, 0.25
15-34, 2020-07-27, 0.28
15-34, 2020-07-26, 0.3
15-34, 2020-07-25, 0.29
15-34, 2020-07-24, 0.33
15-34, 2020-07-23, 0.37
15-34, 2020-07-22, 0.36
15-34, 2020-07-21, 0.38
15-34, 2020-07-20, 0.33
15-34, 2020-07-19, 0.3
15-34, 2020-07-18, 0.31
15-34, 2020-07-17, 0.26
15-34, 2020-07-16, 0.23
15-34, 2020-07-15, 0.21
15-34, 2020-07-14, 0.19
15-34, 2020-07-13, 0.19
15-34, 2020-07-12, 0.2
15-34, 2020-07-11, 0.18
15-34, 2020-07-10, 0.23
15-34, 2020-07-09, 0.23
15-34, 2020-07-08, 0.24
15-34, 2020-07-07, 0.27
15-34, 2020-07-06, 0.29
15-34, 2020-07-05, 0.28
15-34, 2020-07-04, 0.28
15-34, 2020-07-03, 0.25
15-34, 2020-07-02, 0.26
15-34, 2020-07-01, 0.26
15-34, 2020-06-30, 0.26
15-34, 2020-06-29, 0.24
15-34, 2020-06-28, 0.26
15-34, 2020-06-27, 0.27
15-34, 2020-06-26, 0.29
15-34, 2020-06-25, 0.28
15-34, 2020-06-24, 0.27
15-34, 2020-06-23, 0.29
15-34, 2020-06-22, 0.28
15-34, 2020-06-21, 0.28
15-34, 2020-06-20, 0.29
15-34, 2020-06-19, 0.28
15-34, 2020-06-18, 0.29
15-34, 2020-06-17, 0.29
15-34, 2020-06-16, 0.26
15-34, 2020-06-15, 0.26
15-34, 2020-06-14, 0.25
15-34, 2020-06-13, 0.24
15-34, 2020-06-12, 0.2
15-34, 2020-06-11, 0.2
15-34, 2020-06-10, 0.21
15-34, 2020-06-09, 0.22
15-34, 2020-06-08, 0.21
15-34, 2020-06-07, 0.23
15-34, 2020-06-06, 0.2
15-34, 2020-06-05, 0.19
15-34, 2020-06-04, 0.19
15-34, 2020-06-03, 0.16
15-34, 2020-06-02, 0.16
15-34, 2020-06-01, 0.2
15-34, 2020-05-31, 0.18
15-34, 2020-05-30, 0.21
15-34, 2020-05-29, 0.24
15-34, 2020-05-28, 0.23
15-34, 2020-05-27, 0.26
15-34, 2020-05-26, 0.29
15-34, 2020-05-25, 0.27
15-34, 2020-05-24, 0.31
15-34, 2020-05-23, 0.29
15-34, 2020-05-22, 0.32
15-34, 2020-05-21, 0.37
15-34, 2020-05-20, 0.34
15-34, 2020-05-19, 0.34
15-34, 2020-05-18, 0.39
15-34, 2020-05-17, 0.36
15-34, 2020-05-16, 0.4
15-34, 2020-05-15, 0.38
15-34, 2020-05-14, 0.39
15-34, 2020-05-13, 0.44
15-34, 2020-05-12, 0.48
15-34, 2020-05-11, 0.48
15-34, 2020-05-10, 0.51
15-34, 2020-05-09, 0.51
15-34, 2020-05-08, 0.48
15-34, 2020-05-07, 0.53
15-34, 2020-05-06, 0.55
15-34, 2020-05-05, 0.6
15-34, 2020-05-04, 0.57
15-34, 2020-05-03, 0.61
15-34, 2020-05-02, 0.64
15-34, 2020-05-01, 0.75
15-34, 2020-04-30, 0.78
15-34, 2020-04-29, 0.87
15-34, 2020-04-28, 0.87
15-34, 2020-04-27, 0.97
15-34, 2020-04-26, 0.97
15-34, 2020-04-25, 1.02
15-34, 2020-04-24, 1.08
15-34, 2020-04-23, 1.09
15-34, 2020-04-22, 1.1
15-34, 2020-04-21, 1.12
15-34, 2020-04-20, 1.02
15-34, 2020-04-19, 1.07
15-34, 2020-04-18, 1.06
15-34, 2020-04-17, 1
15-34, 2020-04-16, 0.98
15-34, 2020-04-15, 0.99
15-34, 2020-04-14, 1.04
15-34, 2020-04-13, 1.21
15-34, 2020-04-12, 1.21
15-34, 2020-04-11, 1.22
15-34, 2020-04-10, 1.4
15-34, 2020-04-09, 1.52
15-34, 2020-04-08, 1.56
15-34, 2020-04-07, 1.67
15-34, 2020-04-06, 1.62
15-34, 2020-04-05, 1.64
15-34, 2020-04-04, 1.66
15-34, 2020-04-03, 1.57
15-34, 2020-04-02, 1.5
15-34, 2020-04-01, 1.51
15-34, 2020-03-31, 1.43
15-34, 2020-03-30, 1.39
15-34, 2020-03-29, 1.3
15-34, 2020-03-28, 1.23
15-34, 2020-03-27, 1.21
15-34, 2020-03-26, 1.2
15-34, 2020-03-25, 1.05
15-34, 2020-03-24, 0.9
15-34, 2020-03-23, 0.81
15-34, 2020-03-22, 0.78
15-34, 2020-03-21, 0.74
15-34, 2020-03-20, 0.6
15-34, 2020-03-19, 0.45
15-34, 2020-03-18, 0.37
15-34, 2020-03-17, 0.35
15-34, 2020-03-16, 0.29
15-34, 2020-03-15, 0.27
15-34, 2020-03-14, 0.23
15-34, 2020-03-13, 0.2
15-34, 2020-03-12, 0.19
15-34, 2020-03-11, 0.16
15-34, 2020-03-10, 0.12
15-34, 2020-03-09, 0.12
15-34, 2020-03-08, 0.13
15-34, 2020-03-07, 0.12
15-34, 2020-03-06, 0.1
15-34, 2020-03-05, 0.09
15-34, 2020-03-04, 0.09
15-34, 2020-03-03, 0.09
15-34, 2020-03-02, 0.06
15-34, 2020-03-01, 0.05
