Altersgruppe, Meldedatum, value
60-79, 2022-06-11, 246.8
60-79, 2022-06-12, 250.9
60-79, 2022-06-13, 254.1
60-79, 2022-06-14, 314
60-79, 2022-06-15, 329
60-79, 2022-06-16, 329.4
60-79, 2022-06-17, 304.7
60-79, 2022-06-18, 318.5
60-79, 2022-06-19, 322.2
60-79, 2022-06-20, 323.2
60-79, 2022-06-21, 341.1
60-79, 2022-06-22, 364.1
60-79, 2022-06-23, 389
60-79, 2022-06-24, 439.2
60-79, 2022-06-25, 448.3
60-79, 2022-06-26, 452.2
60-79, 2022-06-27, 453.7
60-79, 2022-06-28, 463
60-79, 2022-06-29, 480.4
60-79, 2022-06-30, 494
60-79, 2022-07-01, 505.6
60-79, 2022-07-02, 515.3
60-79, 2022-07-03, 512.9
60-79, 2022-07-04, 512.2
60-79, 2022-07-05, 520.8
60-79, 2022-07-06, 520.7
60-79, 2022-07-07, 526.1
60-79, 2022-07-08, 526.3
60-79, 2022-07-09, 526.3
60-79, 2022-07-10, 527.2
60-79, 2022-07-11, 528.2
60-79, 2022-07-12, 537.7
60-79, 2022-07-13, 548.2
60-79, 2022-07-14, 556.6
60-79, 2022-07-15, 566.4
60-79, 2022-07-16, 583.2
60-79, 2022-07-17, 584.7
60-79, 2022-07-18, 584.4
60-79, 2022-07-19, 592.3
60-79, 2022-07-20, 596.6
60-79, 2022-07-21, 589.4
60-79, 2022-07-22, 582.5
60-79, 2022-07-23, 569.8
60-79, 2022-07-24, 569.1
60-79, 2022-07-25, 568.8
60-79, 2022-07-26, 563.1
60-79, 2022-07-27, 545.9
60-79, 2022-07-28, 526.6
60-79, 2022-07-29, 502.8
60-79, 2022-07-30, 477.8
60-79, 2022-07-31, 471
60-79, 2022-08-01, 467.1
60-79, 2022-08-02, 432.9
60-79, 2022-08-03, 402.4
60-79, 2022-08-04, 379
60-79, 2022-08-05, 363.3
60-79, 2022-08-06, 353.1
60-79, 2022-08-07, 351.1
60-79, 2022-08-08, 350.8
60-79, 2022-08-09, 336.7
60-79, 2022-08-10, 321.8
60-79, 2022-08-11, 309.7
60-79, 2022-08-12, 300
60-79, 2022-08-13, 292.7
60-79, 2022-08-14, 290.6
60-79, 2022-08-15, 289.9
60-79, 2022-08-16, 275.4
60-79, 2022-08-17, 269.7
60-79, 2022-08-18, 266.1
60-79, 2022-08-19, 262.7
60-79, 2022-08-20, 256.3
60-79, 2022-08-21, 255.2
60-79, 2022-08-22, 253.8
60-79, 2022-08-23, 251
60-79, 2022-08-24, 239.1
60-79, 2022-08-25, 228.3
60-79, 2022-08-26, 220.9
60-79, 2022-08-27, 216.6
60-79, 2022-08-28, 214.5
60-79, 2022-08-29, 214.5
60-79, 2022-08-30, 209.7
60-79, 2022-08-31, 204.6
60-79, 2022-09-01, 200.6
60-79, 2022-09-02, 195.8
60-79, 2022-09-03, 193.3
60-79, 2022-09-04, 193.5
60-79, 2022-09-05, 192.8
60-79, 2022-09-06, 189.7
60-79, 2022-09-07, 190.3
60-79, 2022-09-08, 192.9
60-79, 2022-09-09, 195.4
60-79, 2022-09-10, 197.5
60-79, 2022-09-11, 197.5
60-79, 2022-09-12, 197.5
60-79, 2022-09-13, 203.4
60-79, 2022-09-14, 210.7
60-79, 2022-09-15, 216.4
60-79, 2022-09-16, 225.1
60-79, 2022-09-17, 231.2
60-79, 2022-09-18, 231.7
60-79, 2022-09-19, 233.3
60-79, 2022-09-20, 244
60-79, 2022-09-21, 253.3
60-79, 2022-09-22, 267.6
60-79, 2022-09-23, 281
60-79, 2022-09-24, 299.9
60-79, 2022-09-25, 306.7
60-79, 2022-09-26, 310.7
60-79, 2022-09-27, 343.3
60-79, 2022-09-28, 391.8
60-79, 2022-09-29, 439.5
60-79, 2022-09-30, 477.5
60-79, 2022-10-01, 510.4
60-79, 2022-10-02, 521.1
60-79, 2022-10-03, 525.5
60-79, 2022-10-04, 452.2
60-79, 2022-10-05, 496.4
60-79, 2022-10-06, 564.8
60-79, 2022-10-07, 644.4
60-79, 2022-10-08, 696.9
60-79, 2022-10-09, 705.2
60-79, 2022-10-10, 711.4
60-79, 2022-10-11, 874.2
60-79, 2022-10-12, 897.9
60-79, 2022-10-13, 883.5
60-79, 2022-10-14, 850.9
60-79, 2022-10-15, 829.5
60-79, 2022-10-16, 825
60-79, 2022-10-17, 821.5
60-79, 2022-10-18, 807.8
60-79, 2022-10-19, 789.3
60-79, 2022-10-20, 764.9
60-79, 2022-10-21, 733.8
60-79, 2022-10-22, 705.9
60-79, 2022-10-23, 697.6
60-79, 2022-10-24, 693.6
60-79, 2022-10-25, 642
60-79, 2022-10-26, 591.3
60-79, 2022-10-27, 540.3
60-79, 2022-10-28, 501
60-79, 2022-10-29, 464.5
60-79, 2022-10-30, 456.2
60-79, 2022-10-31, 452.4
60-79, 2022-11-01, 386.6
60-79, 2022-11-02, 321.4
60-79, 2022-11-03, 310.2
60-79, 2022-11-04, 295.6
60-79, 2022-11-05, 282
60-79, 2022-11-06, 278.2
60-79, 2022-11-07, 274.2
60-79, 2022-11-08, 280
60-79, 2022-11-09, 283.8
60-79, 2022-11-10, 249.9
60-79, 2022-11-11, 229.4
60-79, 2022-11-12, 217.3
60-79, 2022-11-13, 214.6
60-79, 2022-11-14, 214.3
60-79, 2022-11-15, 200.3
60-79, 2022-11-16, 190.9
60-79, 2022-11-17, 183.1
60-79, 2022-11-18, 177.5
60-79, 2022-11-19, 174.1
60-79, 2022-11-20, 173.9
60-79, 2022-11-21, 172.9
60-79, 2022-11-22, 169.1
60-79, 2022-11-23, 168.7
60-79, 2022-11-24, 168.9
60-79, 2022-11-25, 169.1
60-79, 2022-11-26, 170
60-79, 2022-11-27, 170.1
60-79, 2022-11-28, 170.9
60-79, 2022-11-29, 174.4
60-79, 2022-11-30, 177.6
60-79, 2022-12-01, 181.4
60-79, 2022-12-02, 184.2
60-79, 2022-12-03, 185.6
60-79, 2022-12-04, 186.1
60-79, 2022-12-05, 186.3
60-79, 2022-12-06, 188.4
60-79, 2022-12-07, 194.1
60-79, 2022-12-08, 198.2
60-79, 2022-12-09, 201.1
60-79, 2022-12-10, 194.7
60-79, 2022-12-11, 187.8
60-79, 2022-12-12, 183.4
