Altersgruppe, Meldedatum, value, difference, trend
60-79, 2021-07-04, 1.9, -0.1965, -0.0007
60-79, 2021-07-05, 1.9, -0.2129, -0.0008
60-79, 2021-07-06, 1.9, -0.1037, -0.0004
60-79, 2021-07-07, 1.9, -0.1201, -0.0004
60-79, 2021-07-08, 1.9, 0.0218, 0.0001
60-79, 2021-07-09, 2, 0.2074, 0.0005
60-79, 2021-07-10, 2, 0.1692, 0.0004
60-79, 2021-07-11, 2, 0.1528, 0.0004
60-79, 2021-07-12, 2, 0.1528, 0.0004
60-79, 2021-07-13, 2, 0.0164, 
60-79, 2021-07-14, 2.1, 0.202, 0.0005
60-79, 2021-07-15, 2.3, 0.262, 0.0006
60-79, 2021-07-16, 2.3, 0.2347, 0.0005
60-79, 2021-07-17, 2.4, 0.3603, 0.0008
60-79, 2021-07-18, 2.5, 0.5077, 0.0012
60-79, 2021-07-19, 2.5, 0.524, 0.0012
60-79, 2021-07-20, 2.6, 0.7042, 0.0016
60-79, 2021-07-21, 2.7, 0.666, 0.0015
60-79, 2021-07-22, 2.9, 0.6332, 0.0015
60-79, 2021-07-23, 3.1, 0.8243, 0.0019
60-79, 2021-07-24, 3.3, 0.928, 0.0021
60-79, 2021-07-25, 3.4, 0.7042, 0.0016
60-79, 2021-07-26, 3.4, 0.8134, 0.0019
60-79, 2021-07-27, 3.6, 0.7424, 0.0017
60-79, 2021-07-28, 3.9, 0.9498, 0.0022
60-79, 2021-07-29, 4.2, 1.1682, 0.0027
60-79, 2021-07-30, 4.4, 1.1846, 0.0027
60-79, 2021-07-31, 4.7, 1.2883, 0.003
60-79, 2021-08-01, 4.9, 1.5612, 0.0036
60-79, 2021-08-02, 5, 1.5121, 0.0035
60-79, 2021-08-03, 5, 1.392, 0.0032
60-79, 2021-08-04, 5.1, 1.2665, 0.0029
60-79, 2021-08-05, 5.2, 0.9881, 0.0023
60-79, 2021-08-06, 5.2, 0.6987, 0.0016
60-79, 2021-08-07, 5.3, 0.535, 0.0012
60-79, 2021-08-08, 5.6, 0.5404, 0.0012
60-79, 2021-08-09, 5.8, 0.6168, 0.0014
60-79, 2021-08-10, 6.1, 0.9935, 0.0023
60-79, 2021-08-11, 6.7, 1.3047, 0.003
60-79, 2021-08-12, 7.1, 1.7305, 0.004
60-79, 2021-08-13, 7.9, 2.3364, 0.0054
60-79, 2021-08-14, 8.5, 2.7676, 0.0064
60-79, 2021-08-15, 8.9, 2.9969, 0.0069
60-79, 2021-08-16, 9, 2.9914, 0.0069
60-79, 2021-08-17, 9.3, 2.8932, 0.0067
60-79, 2021-08-18, 9.9, 3.0024, 0.0069
60-79, 2021-08-19, 10.7, 3.1825, 0.0073
60-79, 2021-08-20, 11, 3.0679, 0.0071
60-79, 2021-08-21, 11.7, 3.0733, 0.0071
60-79, 2021-08-22, 12.1, 3.0297, 0.007
60-79, 2021-08-23, 12.2, 3.2426, 0.0075
60-79, 2021-08-24, 12.9, 3.3845, 0.0078
60-79, 2021-08-25, 14.1, 3.7775, 0.0087
60-79, 2021-08-26, 15.3, 4.3398, 0.01
60-79, 2021-08-27, 16.6, 5.0822, 0.0117
60-79, 2021-08-28, 17.1, 5.1204, 0.0118
60-79, 2021-08-29, 17.8, 5.3824, 0.0124
60-79, 2021-08-30, 18.1, 5.5516, 0.0128
60-79, 2021-08-31, 18.5, 5.2132, 0.012
60-79, 2021-09-01, 19.1, 4.5418, 0.0104
60-79, 2021-09-02, 19.8, 3.6956, 0.0085
60-79, 2021-09-03, 20.5, 3.6138, 0.0083
60-79, 2021-09-04, 21.6, 3.6028, 0.0083
60-79, 2021-09-05, 22.2, 3.9085, 0.009
60-79, 2021-09-06, 22.5, 3.8103, 0.0088
60-79, 2021-09-07, 22.6, 3.8539, 0.0089
60-79, 2021-09-08, 23.4, 3.7611, 0.0086
60-79, 2021-09-09, 23.8, 4.1869, 0.0096
60-79, 2021-09-10, 24.3, 3.51, 0.0081
60-79, 2021-09-11, 24.3, 3.1006, 0.0071
60-79, 2021-09-12, 24.1, 1.5831, 0.0036
60-79, 2021-09-13, 24, 1.6922, 0.0039
60-79, 2021-09-14, 24.2, 1.8178, 0.0042
60-79, 2021-09-15, 23.9, 1.0099, 0.0023
60-79, 2021-09-16, 23.7, 0.1528, 0.0004
60-79, 2021-09-17, 23, -0.7752, -0.0028
60-79, 2021-09-18, 22.6, -1.1791, -0.0043
60-79, 2021-09-19, 22.4, -0.928, -0.0034
60-79, 2021-09-20, 22.3, -1.1518, -0.0042
60-79, 2021-09-21, 22, -1.8888, -0.0069
60-79, 2021-09-22, 21.6, -1.9433, -0.0071
60-79, 2021-09-23, 21.4, -2.0361, -0.0075
60-79, 2021-09-24, 21.3, -1.4957, -0.0055
60-79, 2021-09-25, 21.1, -1.927, -0.0071
60-79, 2021-09-26, 21.1, -1.13, -0.0041
60-79, 2021-09-27, 21.2, -1.2446, -0.0046
60-79, 2021-09-28, 21.4, -0.9881, -0.0036
60-79, 2021-09-29, 22.4, 0.3166, 0.0007
60-79, 2021-09-30, 23.1, 1.5394, 0.0035
60-79, 2021-10-01, 23.7, 2.0689, 0.0048
60-79, 2021-10-02, 24.2, 3.3736, 0.0078
60-79, 2021-10-03, 24.3, 2.8495, 0.0065
60-79, 2021-10-04, 24.4, 2.9642, 0.0068
60-79, 2021-10-05, 24.8, 3.2371, 0.0074
60-79, 2021-10-06, 25.5, 2.9587, 0.0068
60-79, 2021-10-07, 26, 2.6148, 0.006
60-79, 2021-10-08, 26.9, 3.0133, 0.0069
60-79, 2021-10-09, 27.8, 3.0133, 0.0069
60-79, 2021-10-10, 28.7, 4.2251, 0.0097
60-79, 2021-10-11, 28.9, 4.3562, 0.01
60-79, 2021-10-12, 29.2, 4.247, 0.0098
60-79, 2021-10-13, 29.8, 4.0123, 0.0092
60-79, 2021-10-14, 30.6, 4.2852, 0.0098
60-79, 2021-10-15, 31.2, 3.9904, 0.0092
60-79, 2021-10-16, 32.8, 4.6346, 0.0107
60-79, 2021-10-17, 33.8, 4.5254, 0.0104
60-79, 2021-10-18, 34.1, 4.8529, 0.0112
60-79, 2021-10-19, 36.1, 5.841, 0.0134
60-79, 2021-10-20, 40.1, 8.5103, 0.0196
60-79, 2021-10-21, 44.2, 10.6011, 0.0244
60-79, 2021-10-22, 48.6, 15.6287, 0.0359
60-79, 2021-10-23, 52.4, 17.1408, 0.0394
60-79, 2021-10-24, 56.4, 20.0285, 0.046
60-79, 2021-10-25, 57.4, 21.3987, 0.0492
60-79, 2021-10-26, 59.5, 21.8463, 0.0502
60-79, 2021-10-27, 64.3, 22.2339, 0.0511
60-79, 2021-10-28, 70.6, 25.9077, 0.0596
60-79, 2021-10-29, 76, 25.4382, 0.0585
60-79, 2021-10-30, 81.2, 27.2233, 0.0626
60-79, 2021-10-31, 83.8, 25.804, 0.0593
60-79, 2021-11-01, 85.9, 27.5399, 0.0633
60-79, 2021-11-02, 86.5, 26.1206, 0.06
60-79, 2021-11-03, 88, 21.2731, 0.0489
60-79, 2021-11-04, 96.5, 21.5024, 0.0494
60-79, 2021-11-05, 105.2, 25.3673, 0.0583
60-79, 2021-11-06, 112.3, 28.1676, 0.0647
60-79, 2021-11-07, 117.6, 30.3785, 0.0698
60-79, 2021-11-08, 120.8, 32.2836, 0.0742
60-79, 2021-11-09, 128, 38.867, 0.0893
60-79, 2021-11-10, 141.3, 48.6274, 0.1118
60-79, 2021-11-11, 149.3, 48.9659, 0.1126
60-79, 2021-11-12, 157.7, 47.8304, 0.1099
60-79, 2021-11-13, 166.1, 47.8632, 0.11
60-79, 2021-11-14, 172.3, 49.2279, 0.1132
60-79, 2021-11-15, 177.7, 51.1112, 0.1175
60-79, 2021-11-16, 185.5, 51.1166, 0.1175
60-79, 2021-11-17, 196.8, 47.9287, 0.1102
60-79, 2021-11-18, 206.5, 50.9474, 0.1171
60-79, 2021-11-19, 215.4, 46.3784, 0.1066
60-79, 2021-11-20, 226.3, 50.9693, 0.1172
60-79, 2021-11-21, 232.5, 51.0075, 0.1172
60-79, 2021-11-22, 235.4, 49.9921, 0.1149
60-79, 2021-11-23, 243.7, 51.133, 0.1175
60-79, 2021-11-24, 251.6, 50.074, 0.1151
60-79, 2021-11-25, 260.4, 47.0771, 0.1082
60-79, 2021-11-26, 266.3, 53.7478, 0.1235
60-79, 2021-11-27, 267.5, 44.7462, 0.1029
60-79, 2021-11-28, 269, 39.1891, 0.0901
60-79, 2021-11-29, 269.3, 36.0557, 0.0829
60-79, 2021-11-30, 267.4, 28.6535, 0.0659
60-79, 2021-12-01, 264.4, 17.6539, 0.0406
60-79, 2021-12-02, 261.9, 5.9829, 0.0138
60-79, 2021-12-03, 257.9, -3.4336, -0.0126
60-79, 2021-12-04, 255.3, -7.6042, -0.0279
60-79, 2021-12-05, 253, -10.9341, -0.0401
60-79, 2021-12-06, 251.4, -13.2923, -0.0487
60-79, 2021-12-07, 249.3, -19.4499, -0.0713
60-79, 2021-12-08, 245.9, -15.6014, -0.0572
60-79, 2021-12-09, 239.8, -14.9299, -0.0547
60-79, 2021-12-10, 232.2, -20.4161, -0.0749
60-79, 2021-12-11, 223.2, -26.8684, -0.0985
60-79, 2021-12-12, 216.7, -32.6166, -0.1196
60-79, 2021-12-13, 211.2, -35.1113, -0.1287
60-79, 2021-12-14, 202.7, -37.9554, -0.1392
60-79, 2021-12-15, 194.1, -49.1569, -0.1802
60-79, 2021-12-16, 181.4, -55.0852, -0.202
60-79, 2021-12-17, 171.1, -57.9074, -0.2123
60-79, 2021-12-18, 163.8, -56.8866, -0.2086
60-79, 2021-12-19, 158.3, -52.8908, -0.1939
60-79, 2021-12-20, 155.3, -52.9017, -0.194
60-79, 2021-12-21, 151.3, -49.7628, -0.1825
60-79, 2021-12-22, 143.1, -44.9918, -0.165
60-79, 2021-12-23, 135.5, -40.7066, -0.1493
60-79, 2021-12-24, 128.7, -39.8277, -0.146
60-79, 2021-12-25, 116, -45.4504, -0.1666
60-79, 2021-12-26, 104.8, -52.0938, -0.191
60-79, 2021-12-27, 103.2, -50.5598, -0.1854
60-79, 2021-12-28, 101.2, -48.6219, -0.1783
60-79, 2021-12-29, 97.9, -44.435, -0.1629
60-79, 2021-12-30, 97.5, -38.9925, -0.143
60-79, 2021-12-31, 101.2, -29.0192, -0.1064
60-79, 2022-01-01, 105.9, -13.0303, -0.0478
60-79, 2022-01-02, 108, -0.2184, -0.0008
60-79, 2022-01-03, 109.5, 3.5428, 0.0081
60-79, 2022-01-04, 113.5, 8.7287, 0.0201
60-79, 2022-01-05, 120.7, 19.3298, 0.0444
60-79, 2022-01-06, 126.8, 26.2843, 0.0604
60-79, 2022-01-07, 127.4, 24.1718, 0.0556
60-79, 2022-01-08, 133.6, 27.1414, 0.0624
60-79, 2022-01-09, 141.8, 33.4736, 0.0769
60-79, 2022-01-10, 143.8, 32.5074, 0.0747
60-79, 2022-01-11, 145.8, 30.8425, 0.0709
60-79, 2022-01-12, 144.7, 23.4457, 0.0539
60-79, 2022-01-13, 146.8, 15.6505, 0.036
60-79, 2022-01-14, 151.8, 22.616, 0.052
60-79, 2022-01-15, 156.7, 19.8811, 0.0457
60-79, 2022-01-16, 161, 15.0173, 0.0345
60-79, 2022-01-17, 164, 14.3404, 0.033
60-79, 2022-01-18, 172.4, 20.4543, 0.047
60-79, 2022-01-19, 183.8, 29.6579, 0.0682
60-79, 2022-01-20, 197.5, 42.3224, 0.0973
60-79, 2022-01-21, 213.3, 49.3753, 0.1135
60-79, 2022-01-22, 232.2, 61.4994, 0.1414
60-79, 2022-01-23, 245.1, 67.5205, 0.1552
60-79, 2022-01-24, 253.3, 74.3004, 0.1708
60-79, 2022-01-25, 270.5, 82.4286, 0.1895
60-79, 2022-01-26, 292.4, 87.9147, 0.2021
60-79, 2022-01-27, 311.1, 97.2876, 0.2236
60-79, 2022-01-28, 330.9, 98.9307, 0.2274
60-79, 2022-01-29, 347.5, 98.1555, 0.2256
60-79, 2022-01-30, 358.8, 97.4513, 0.224
60-79, 2022-01-31, 364.4, 94.5363, 0.2173
60-79, 2022-02-01, 373.8, 91.6158, 0.2106
60-79, 2022-02-02, 393, 90.333, 0.2076
60-79, 2022-02-03, 415.2, 92.6585, 0.213
60-79, 2022-02-04, 437.5, 101.2125, 0.2326
60-79, 2022-02-05, 454, 103.4724, 0.2378
60-79, 2022-02-06, 463.7, 104.2367, 0.2396
60-79, 2022-02-07, 470.1, 109.63, 0.252
60-79, 2022-02-08, 485.4, 111.748, 0.2569
60-79, 2022-02-09, 504.6, 113.5549, 0.261
60-79, 2022-02-10, 521.8, 107.2991, 0.2466
60-79, 2022-02-11, 530.9, 96.3323, 0.2214
60-79, 2022-02-12, 541.1, 89.4323, 0.2056
60-79, 2022-02-13, 542.5, 82.505, 0.1896
60-79, 2022-02-14, 542.9, 73.3232, 0.1685
60-79, 2022-02-15, 545, 61.6249, 0.1417
60-79, 2022-02-16, 547.7, 48.4309, 0.1113
60-79, 2022-02-17, 549.8, 34.5709, 0.0795
60-79, 2022-02-18, 550.7, 24.1554, 0.0555
60-79, 2022-02-19, 548.4, 12.7737, 0.0294
60-79, 2022-02-20, 553.9, 15.1265, 0.0348
60-79, 2022-02-21, 552.5, 17.1026, 0.0393
60-79, 2022-02-22, 549.6, 5.1532, 0.0118
60-79, 2022-02-23, 553.5, 2.2218, 0.0051
60-79, 2022-02-24, 555.1, 3.4336, 0.0079
60-79, 2022-02-25, 557.3, 10.4919, 0.0241
60-79, 2022-02-26, 561.7, 14.7007, 0.0338
60-79, 2022-02-27, 560.4, 9.4438, 0.0217
60-79, 2022-02-28, 557.9, 6.7417, 0.0155
60-79, 2022-03-01, 556.6, 10.8576, 0.025
60-79, 2022-03-02, 551.1, 3.581, 0.0082
60-79, 2022-03-03, 553.7, 3.843, 0.0088
60-79, 2022-03-04, 562.6, 0.7369, 0.0017
60-79, 2022-03-05, 572.3, 5.0385, 0.0116
60-79, 2022-03-06, 580.2, 8.8979, 0.0205
60-79, 2022-03-07, 593.3, 20.2851, 0.0466
60-79, 2022-03-08, 615.1, 44.3477, 0.1019
60-79, 2022-03-09, 647.9, 68.5795, 0.1576
60-79, 2022-03-10, 685.9, 101.0542, 0.2323
60-79, 2022-03-11, 719.3, 126.2577, 0.2902
60-79, 2022-03-12, 753.9, 150.686, 0.3464
60-79, 2022-03-13, 780.9, 166.7568, 0.3833
60-79, 2022-03-14, 792.1, 168.1871, 0.3866
60-79, 2022-03-15, 825.1, 180, 0.4137
60-79, 2022-03-16, 862.4, 189.5694, 0.4357
60-79, 2022-03-17, 905.4, 187.6369, 0.4313
60-79, 2022-03-18, 947.2, 200.1213, 0.46
60-79, 2022-03-19, 975.5, 198.9258, 0.4573
60-79, 2022-03-20, 976, 173.171, 0.3981
60-79, 2022-03-21, 979.6, 164.8626, 0.379
60-79, 2022-03-22, 1012.5, 160.5338, 0.369
60-79, 2022-03-23, 1034.9, 147.7655, 0.3397
60-79, 2022-03-24, 1044.4, 129.1836, 0.2969
60-79, 2022-03-25, 1048.9, 96.2722, 0.2213
60-79, 2022-03-26, 1046.8, 69.9551, 0.1608
60-79, 2022-03-27, 1049.9, 61.3738, 0.1411
60-79, 2022-03-28, 1041.4, 47.1153, 0.1083
60-79, 2022-03-29, 1026.9, 29.4559, 0.0677
60-79, 2022-03-30, 1020.6, 8.1173, 0.0187
60-79, 2022-03-31, 1002.9, -15.8743, -0.0582
60-79, 2022-04-01, 976.4, -40.4391, -0.1483
60-79, 2022-04-02, 944.3, -67.9626, -0.2492
60-79, 2022-04-03, 914.8, -93.8212, -0.344
60-79, 2022-04-04, 898.9, -103.4997, -0.3795
60-79, 2022-04-05, 866.4, -123.8558, -0.4541
60-79, 2022-04-06, 824.3, -154.0487, -0.5648
60-79, 2022-04-07, 775, -187.7297, -0.6883
60-79, 2022-04-08, 728.8, -217.6497, -0.798
60-79, 2022-04-09, 700.4, -220.2099, -0.8074
60-79, 2022-04-10, 688.2, -206.1097, -0.7557
60-79, 2022-04-11, 686.6, -197.9269, -0.7257
60-79, 2022-04-12, 680.6, -175.9823, -0.6453
60-79, 2022-04-13, 670.5, -151.2865, -0.5547
60-79, 2022-04-14, 656.5, -120.1001, -0.4404
60-79, 2022-04-15, 652.7, -77.3682, -0.2837
60-79, 2022-04-16, 597.1, -125.619, -0.4606
60-79, 2022-04-17, 579.9, -124.8002, -0.4576
60-79, 2022-04-18, 574.4, -130.39, -0.4781
60-79, 2022-04-19, 499.2, -222.9011, -0.8173
60-79, 2022-04-20, 480.9, -194.8972, -0.7146
60-79, 2022-04-21, 501.5, -162.0677, -0.5942
60-79, 2022-04-22, 510.4, -148.9719, -0.5462
60-79, 2022-04-23, 557, -18.0524, -0.0662
60-79, 2022-04-24, 561.2, 0.262, 0.0006
60-79, 2022-04-25, 555.9, 5.8464, 0.0134
60-79, 2022-04-26, 618.6, 166.3584, 0.3824
60-79, 2022-04-27, 607.1, 143.1583, 0.3291
60-79, 2022-04-28, 557.4, 79.6446, 0.1831
60-79, 2022-04-29, 510.4, 22.3704, 0.0514
60-79, 2022-04-30, 481.2, -60.7897, -0.2229
60-79, 2022-05-01, 465.6, -86.7247, -0.318
60-79, 2022-05-02, 457.6, -93.5428, -0.343
60-79, 2022-05-03, 436.6, -170.1195, -0.6238
60-79, 2022-05-04, 412.3, -183.4718, -0.6727
60-79, 2022-05-05, 392.1, -159.2673, -0.584
60-79, 2022-05-06, 379.7, -126.4596, -0.4637
60-79, 2022-05-07, 367, -110.629, -0.4056
60-79, 2022-05-08, 361.1, -97.4404, -0.3573
60-79, 2022-05-09, 358.9, -90.3548, -0.3313
60-79, 2022-05-10, 355.7, -76.9752, -0.2822
60-79, 2022-05-11, 343.4, -65.2059, -0.2391
60-79, 2022-05-12, 332.3, -53.7969, -0.1973
60-79, 2022-05-13, 322.8, -52.6779, -0.1932
60-79, 2022-05-14, 316.1, -47.4538, -0.174
60-79, 2022-05-15, 310.2, -43.5234, -0.1596
60-79, 2022-05-16, 307.9, -42.115, -0.1544
60-79, 2022-05-17, 294.2, -54.7959, -0.2009
60-79, 2022-05-18, 278.1, -57.0286, -0.2091
60-79, 2022-05-19, 263.6, -64.5345, -0.2366
60-79, 2022-05-20, 246.9, -68.8634, -0.2525
60-79, 2022-05-21, 235.2, -76.5167, -0.2806
60-79, 2022-05-22, 230.7, -72.761, -0.2668
60-79, 2022-05-23, 228.8, -71.1943, -0.261
60-79, 2022-05-24, 216, -73.416, -0.2692
60-79, 2022-05-25, 200.2, -73.6398, -0.27
60-79, 2022-05-26, 185.1, -74.6115, -0.2736
60-79, 2022-05-27, 157.8, -93.2589, -0.3419
60-79, 2022-05-28, 152, -83.3457, -0.3056
60-79, 2022-05-29, 149.4, -79.6227, -0.2919
60-79, 2022-05-30, 149, -77.7285, -0.285
60-79, 2022-05-31, 148.2, -68.2356, -0.2502
60-79, 2022-06-01, 149.6, -51.6298, -0.1893
60-79, 2022-06-02, 156.2, -29.8817, -0.1096
60-79, 2022-06-03, 182.9, 27.8729, 0.0641
60-79, 2022-06-04, 189, 36.2522, 0.0833
60-79, 2022-06-05, 191.4, 36.9236, 0.0849
60-79, 2022-06-06, 192.4, 39.331, 0.0904
60-79, 2022-06-07, 162.7, -4.7874, -0.0176
60-79, 2022-06-08, 182.1, 24.6358, 0.0566
60-79, 2022-06-09, 211, 41.6128, 0.0957
60-79, 2022-06-10, 231.5, 41.7766, 0.096
60-79, 2022-06-11, 246.9, 50.8437, 0.1169
60-79, 2022-06-12, 251.1, 48.4145, 0.1113
60-79, 2022-06-13, 254.3, 48.682, 0.1119
60-79, 2022-06-14, 314.1, 156.849, 0.3605
60-79, 2022-06-15, 328.9, 140.074, 0.322
60-79, 2022-06-16, 329.4, 120.5204, 0.277
60-79, 2022-06-17, 304.9, 61.8869, 0.1423
60-79, 2022-06-18, 318.7, 61.6413, 0.1417
60-79, 2022-06-19, 322.4, 57.7328, 0.1327
60-79, 2022-06-20, 323.5, 56.2261, 0.1292
60-79, 2022-06-21, 341.5, 15.8798, 0.0365
60-79, 2022-06-22, 364.6, 21.1476, 0.0486
60-79, 2022-06-23, 389.3, 43.6817, 0.1004
60-79, 2022-06-24, 439.4, 131.9567, 0.3033
60-79, 2022-06-25, 448.4, 125.9902, 0.2896
60-79, 2022-06-26, 452.3, 122.5729, 0.2817
60-79, 2022-06-27, 453.8, 116.9558, 0.2688
60-79, 2022-06-28, 463, 115.3618, 0.2652
60-79, 2022-06-29, 480.3, 108.7184, 0.2499
60-79, 2022-06-30, 493.9, 100.5629, 0.2312
60-79, 2022-07-01, 505.5, 58.7918, 0.1351
60-79, 2022-07-02, 515.2, 63.339, 0.1456
60-79, 2022-07-03, 512.8, 59.496, 0.1368
60-79, 2022-07-04, 512, 58.9337, 0.1355
60-79, 2022-07-05, 520.5, 57.8201, 0.1329
60-79, 2022-07-06, 520.5, 40.5046, 0.0931
60-79, 2022-07-07, 526, 32.9114, 0.0756
60-79, 2022-07-08, 526.2, 24.1117, 0.0554
60-79, 2022-07-09, 526.3, 10.1152, 0.0233
60-79, 2022-07-10, 527.1, 12.7628, 0.0293
60-79, 2022-07-11, 528.2, 14.6679, 0.0337
60-79, 2022-07-12, 537.6, 16.0599, 0.0369
60-79, 2022-07-13, 548.3, 16.5567, 0.0381
60-79, 2022-07-14, 556.6, 25.2745, 0.0581
60-79, 2022-07-15, 566.5, 25.5638, 0.0588
60-79, 2022-07-16, 583.3, 52.061, 0.1197
60-79, 2022-07-17, 584.8, 50.7891, 0.1167
60-79, 2022-07-18, 584.4, 47.1317, 0.1083
60-79, 2022-07-19, 592.3, 49.1787, 0.113
60-79, 2022-07-20, 596.6, 55.3964, 0.1273
60-79, 2022-07-21, 589.3, 38.5395, 0.0886
60-79, 2022-07-22, 582.4, 29.9745, 0.0689
60-79, 2022-07-23, 569.6, -6.9873, -0.0256
60-79, 2022-07-24, 568.9, -8.3466, -0.0306
60-79, 2022-07-25, 568.8, -8.1228, -0.0298
60-79, 2022-07-26, 563.1, -22.2393, -0.0815
60-79, 2022-07-27, 546, -39.0908, -0.1433
60-79, 2022-07-28, 526.7, -55.1125, -0.2021
60-79, 2022-07-29, 502.8, -67.5696, -0.2478
60-79, 2022-07-30, 477.8, -78.6183, -0.2883
60-79, 2022-07-31, 470.9, -78.0342, -0.2861
60-79, 2022-08-01, 467, -77.1226, -0.2828
60-79, 2022-08-02, 432.8, -113.4785, -0.4161
60-79, 2022-08-03, 402.3, -128.1355, -0.4698
60-79, 2022-08-04, 378.8, -134.6315, -0.4936
60-79, 2022-08-05, 363.2, -132.186, -0.4847
60-79, 2022-08-06, 353.1, -119.4832, -0.4381
60-79, 2022-08-07, 351.1, -112.7525, -0.4134
60-79, 2022-08-08, 350.8, -109.6846, -0.4022
60-79, 2022-08-09, 336.7, -95.3442, -0.3496
60-79, 2022-08-10, 321.9, -75.6269, -0.2773
60-79, 2022-08-11, 309.8, -66.587, -0.2442
60-79, 2022-08-12, 300, -61.1555, -0.2242
60-79, 2022-08-13, 292.7, -56.8757, -0.2085
60-79, 2022-08-14, 290.7, -55.0688, -0.2019
60-79, 2022-08-15, 290, -54.8778, -0.2012
60-79, 2022-08-16, 275.4, -58.6553, -0.2151
60-79, 2022-08-17, 269.7, -50.6035, -0.1855
60-79, 2022-08-18, 266.2, -40.6193, -0.1489
60-79, 2022-08-19, 262.8, -33.026, -0.1211
60-79, 2022-08-20, 256.3, -34.9366, -0.1281
60-79, 2022-08-21, 255.2, -32.7804, -0.1202
60-79, 2022-08-22, 253.8, -31.9561, -0.1172
60-79, 2022-08-23, 251.1, -17.2936, -0.0634
60-79, 2022-08-24, 239.2, -26.8903, -0.0986
60-79, 2022-08-25, 228.3, -34.0141, -0.1247
60-79, 2022-08-26, 221, -40.9523, -0.1502
60-79, 2022-08-27, 216.7, -38.0918, -0.1397
60-79, 2022-08-28, 214.6, -37.0983, -0.136
60-79, 2022-08-29, 214.6, -35.7718, -0.1312
60-79, 2022-08-30, 209.8, -40.2808, -0.1477
60-79, 2022-08-31, 204.7, -31.7923, -0.1166
60-79, 2022-09-01, 200.6, -28.1949, -0.1034
60-79, 2022-09-02, 195.8, -23.1673, -0.0849
60-79, 2022-09-03, 193.3, -21.6116, -0.0792
60-79, 2022-09-04, 193.6, -19.6355, -0.072
60-79, 2022-09-05, 192.8, -19.5973, -0.0719
60-79, 2022-09-06, 189.7, -18.5055, -0.0679
60-79, 2022-09-07, 190.3, -15.0883, -0.0553
60-79, 2022-09-08, 192.9, -7.6205, -0.0279
60-79, 2022-09-09, 195.4, -1.0426, -0.0038
60-79, 2022-09-10, 197.5, 2.8441, 0.0065
60-79, 2022-09-11, 197.5, 2.5547, 0.0059
60-79, 2022-09-12, 197.5, 3.248, 0.0075
60-79, 2022-09-13, 203.4, 12.0204, 0.0276
60-79, 2022-09-14, 210.7, 18.2271, 0.0419
60-79, 2022-09-15, 216.4, 21.9391, 0.0504
60-79, 2022-09-16, 225.1, 25.1162, 0.0577
60-79, 2022-09-17, 231.2, 31.7978, 0.0731
60-79, 2022-09-18, 231.7, 31.8251, 0.0732
60-79, 2022-09-19, 233.3, 31.8633, 0.0732
60-79, 2022-09-20, 244, 35.8046, 0.0823
60-79, 2022-09-21, 253.4, 36.0721, 0.0829
60-79, 2022-09-22, 267.7, 43.8236, 0.1007
60-79, 2022-09-23, 281, 50.6144, 0.1163
60-79, 2022-09-24, 300, 58.0221, 0.1334
60-79, 2022-09-25, 306.9, 57.5854, 0.1324
60-79, 2022-09-26, 310.9, 56.0624, 0.1289
60-79, 2022-09-27, 343.4, 81.8554, 0.1882
60-79, 2022-09-28, 391.9, 118.3587, 0.2721
60-79, 2022-09-29, 439.6, 132.6227, 0.3048
60-79, 2022-09-30, 477.5, 175.884, 0.4043
60-79, 2022-10-01, 510.5, 192.6918, 0.4429
60-79, 2022-10-02, 521.1, 185.9392, 0.4274
60-79, 2022-10-03, 525.5, 182.1017, 0.4186
60-79, 2022-10-04, 452.3, 49.3152, 0.1134
60-79, 2022-10-05, 496.7, 58.759, 0.1351
60-79, 2022-10-06, 565, 76.4402, 0.1757
60-79, 2022-10-07, 644.5, 134.4896, 0.3091
60-79, 2022-10-08, 697.1, 162.0895, 0.3726
60-79, 2022-10-09, 705.5, 152.1217, 0.3497
60-79, 2022-10-10, 711.7, 148.2404, 0.3407
60-79, 2022-10-11, 874.4, 435.0482, 1
60-79, 2022-10-12, 897.9, 396.5197, 0.9114
60-79, 2022-10-13, 883.5, 359.3177, 0.8259
60-79, 2022-10-14, 850.8, 220.2099, 0.5062
60-79, 2022-10-15, 829.2, 140.2541, 0.3224
60-79, 2022-10-16, 824.7, 132.115, 0.3037
60-79, 2022-10-17, 821.3, 125.8701, 0.2893
60-79, 2022-10-18, 807.5, -52.394, -0.1921
60-79, 2022-10-19, 789.1, -82.1884, -0.3014
60-79, 2022-10-20, 764.8, -105.6996, -0.3876
60-79, 2022-10-21, 733.8, -102.4298, -0.3756
60-79, 2022-10-22, 705.9, -105.5523, -0.387
60-79, 2022-10-23, 697.5, -101.3817, -0.3717
60-79, 2022-10-24, 693.5, -97.9535, -0.3592
60-79, 2022-10-25, 641.8, -135.565, -0.4971
60-79, 2022-10-26, 591.3, -169.1096, -0.6201
60-79, 2022-10-27, 540.1, -198.8931, -0.7293
60-79, 2022-10-28, 500.8, -213.0369, -0.7811
60-79, 2022-10-29, 464.4, -223.9219, -0.821
60-79, 2022-10-30, 456.2, -215.81, -0.7913
60-79, 2022-10-31, 452.3, -212.0926, -0.7777
60-79, 2022-11-01, 386.6, -249.7422, -0.9157
60-79, 2022-11-02, 321.4, -272.7294, -1
60-79, 2022-11-03, 310.2, -225.7069, -0.8276
