Altersgruppe, Meldedatum, value, difference, trend
5-14, 2022-11-03, 161.7, -70.7846, -0.1
5-14, 2022-11-04, 161.1, -60.695, -0.0857
5-14, 2022-11-05, 158.4, -56.3971, -0.0796
5-14, 2022-11-06, 157.2, -54.0909, -0.0764
5-14, 2022-11-07, 155.4, -52.5447, -0.0742
5-14, 2022-11-08, 162.5, -21.3586, -0.0302
5-14, 2022-11-09, 172.2, 24.451, 0.1305
5-14, 2022-11-10, 159.3, 1.4021, 0.0075
5-14, 2022-11-11, 150, -9.7358, -0.0137
5-14, 2022-11-12, 146.5, -11.6358, -0.0164
5-14, 2022-11-13, 145.7, -10.5876, -0.015
5-14, 2022-11-14, 146, -8.8055, -0.0124
5-14, 2022-11-15, 142.7, -19.2227, -0.0271
5-14, 2022-11-16, 140.8, -31.0289, -0.0438
5-14, 2022-11-17, 137.7, -18.7772, -0.0265
5-14, 2022-11-18, 135.9, -13.3131, -0.0188
5-14, 2022-11-19, 134.5, -10.1682, -0.0144
5-14, 2022-11-20, 133.9, -9.4214, -0.0133
5-14, 2022-11-21, 132.6, -9.8145, -0.0139
5-14, 2022-11-22, 129, -12.7496, -0.018
5-14, 2022-11-23, 127.3, -19.262, -0.0272
5-14, 2022-11-24, 128, -11.0331, -0.0156
5-14, 2022-11-25, 128.2, -7.5607, -0.0107
5-14, 2022-11-26, 126.1, -8.7662, -0.0124
5-14, 2022-11-27, 126.3, -8.1503, -0.0115
5-14, 2022-11-28, 125.8, -6.8793, -0.0097
5-14, 2022-11-29, 122.4, -4.311, -0.0061
5-14, 2022-11-30, 120.1, 0.4586, 0.0024
5-14, 2022-12-01, 115.7, -10.0503, -0.0142
5-14, 2022-12-02, 112, -13.8896, -0.0196
5-14, 2022-12-03, 108.5, -14.7806, -0.0209
5-14, 2022-12-04, 106.7, -14.9379, -0.0211
5-14, 2022-12-05, 106, -14.4269, -0.0204
5-14, 2022-12-06, 99.7, -20.1137, -0.0284
5-14, 2022-12-07, 92.5, -24.7523, -0.035
5-14, 2022-12-08, 86.6, -26.9013, -0.038
5-14, 2022-12-09, 83.2, -27.6351, -0.039
5-14, 2022-12-10, 81.2, -26.2592, -0.0371
5-14, 2022-12-11, 81.1, -24.582, -0.0347
5-14, 2022-12-12, 81.1, -23.9268, -0.0338
5-14, 2022-12-13, 77, -21.2144, -0.03
5-14, 2022-12-14, 72.4, -18.4365, -0.026
5-14, 2022-12-15, 71.7, -15.4227, -0.0218
5-14, 2022-12-16, 70.2, -12.6579, -0.0179
5-14, 2022-12-17, 68.1, -12.5138, -0.0177
5-14, 2022-12-18, 67.4, -12.4482, -0.0176
5-14, 2022-12-19, 67.1, -12.4351, -0.0176
5-14, 2022-12-20, 65.3, -11.6489, -0.0165
5-14, 2022-12-21, 62, -9.7227, -0.0137
5-14, 2022-12-22, 59.2, -10.7448, -0.0152
5-14, 2022-12-23, 57.7, -11.9241, -0.0168
5-14, 2022-12-24, 56, -11.2034, -0.0158
5-14, 2022-12-25, 55.3, -10.5089, -0.0148
5-14, 2022-12-26, 54.9, -10.26, -0.0145
5-14, 2022-12-27, 43.4, -23.6517, -0.0334
5-14, 2022-12-28, 41.5, -19.8124, -0.028
5-14, 2022-12-29, 37.8, -20.8606, -0.0295
5-14, 2022-12-30, 33.5, -23.6385, -0.0334
5-14, 2022-12-31, 30.9, -24.8179, -0.035
5-14, 2023-01-01, 30.2, -24.0317, -0.0339
5-14, 2023-01-02, 29.9, -23.6254, -0.0334
5-14, 2023-01-03, 35.9, -3.8262, -0.0054
5-14, 2023-01-04, 32.4, -8.3731, -0.0118
5-14, 2023-01-05, 30.2, -6.3814, -0.009
5-14, 2023-01-06, 29.2, -3.289, -0.0046
5-14, 2023-01-07, 27.9, -2.2538, -0.0032
5-14, 2023-01-08, 27.9, -1.6379, -0.0023
5-14, 2023-01-09, 27.9, -1.2579, -0.0018
5-14, 2023-01-10, 28.9, -7.0234, -0.0099
5-14, 2023-01-11, 31, -1.7034, -0.0024
5-14, 2023-01-12, 32.2, 1.5331, 0.0082
5-14, 2023-01-13, 33.2, 3.5772, 0.0191
5-14, 2023-01-14, 34.4, 6.2241, 0.0332
5-14, 2023-01-15, 35, 6.1455, 0.0328
5-14, 2023-01-16, 35.3, 6.1324, 0.0327
5-14, 2023-01-17, 36.9, 7.3117, 0.039
5-14, 2023-01-18, 38.7, 7.0627, 0.0377
5-14, 2023-01-19, 40.3, 7.351, 0.0392
5-14, 2023-01-20, 42.7, 8.4124, 0.0449
5-14, 2023-01-21, 44.8, 9.1069, 0.0486
5-14, 2023-01-22, 45, 8.5303, 0.0455
5-14, 2023-01-23, 45.5, 8.2551, 0.0441
5-14, 2023-01-24, 48.4, 10.0503, 0.0536
5-14, 2023-01-25, 52.5, 12.3172, 0.0657
5-14, 2023-01-26, 57.4, 14.7282, 0.0786
5-14, 2023-01-27, 60, 16.6806, 0.089
5-14, 2023-01-28, 61.8, 16.6151, 0.0887
5-14, 2023-01-29, 61.5, 16.34, 0.0872
5-14, 2023-01-30, 61.2, 15.8158, 0.0844
5-14, 2023-01-31, 61.2, 12.8807, 0.0687
5-14, 2023-02-01, 58.3, 7.0365, 0.0376
5-14, 2023-02-02, 55.3, -0.0524, -0.0001
5-14, 2023-02-03, 51.6, -7.4689, -0.0105
5-14, 2023-02-04, 48.9, -12.0944, -0.0171
5-14, 2023-02-05, 48.2, -11.7538, -0.0166
5-14, 2023-02-06, 47.9, -11.4786, -0.0162
5-14, 2023-02-07, 42.9, -16.7068, -0.0236
5-14, 2023-02-08, 38.8, -18.7641, -0.0265
5-14, 2023-02-09, 35.3, -19.6813, -0.0278
5-14, 2023-02-10, 33.8, -17.231, -0.0243
5-14, 2023-02-11, 33, -15.2262, -0.0215
5-14, 2023-02-12, 33.1, -14.5186, -0.0205
5-14, 2023-02-13, 32.9, -14.1386, -0.02
5-14, 2023-02-14, 31.6, -10.6924, -0.0151
5-14, 2023-02-15, 29.8, -8.6614, -0.0122
5-14, 2023-02-16, 28.2, -6.3552, -0.009
5-14, 2023-02-17, 27.2, -6.7745, -0.0096
5-14, 2023-02-18, 25.2, -7.3379, -0.0104
5-14, 2023-02-19, 25, -7.4558, -0.0105
5-14, 2023-02-20, 24.8, -7.1676, -0.0101
5-14, 2023-02-21, 23, -9.1986, -0.013
5-14, 2023-02-22, 22.3, -7.2593, -0.0103
5-14, 2023-02-23, 22.3, -6.1717, -0.0087
5-14, 2023-02-24, 22.5, -4.4421, -0.0063
5-14, 2023-02-25, 23.2, -2.0048, -0.0028
5-14, 2023-02-26, 23.2, -1.7952, -0.0025
5-14, 2023-02-27, 23.3, -1.5986, -0.0023
5-14, 2023-02-28, 25.1, 3.2103, 0.0171
5-14, 2023-03-01, 25.9, 4.1014, 0.0219
5-14, 2023-03-02, 25, 4.0358, 0.0215
5-14, 2023-03-03, 22.6, 1.8607, 0.0099
5-14, 2023-03-04, 20.4, -1.7034, -0.0024
5-14, 2023-03-05, 19.9, -1.7559, -0.0025
5-14, 2023-03-06, 19.5, -1.8214, -0.0026
5-14, 2023-03-07, 14.9, -8.8055, -0.0124
5-14, 2023-03-08, 10.8, -13.7455, -0.0194
5-14, 2023-03-09, 8.9, -15.5931, -0.022
5-14, 2023-03-10, 8.2, -14.322, -0.0202
5-14, 2023-03-11, 7.9, -12.4482, -0.0176
5-14, 2023-03-12, 7.8, -11.8848, -0.0168
5-14, 2023-03-13, 7.8, -11.5179, -0.0163
5-14, 2023-03-14, 7.6, -7.0103, -0.0099
5-14, 2023-03-15, 8, -2.7779, -0.0039
5-14, 2023-03-16, 7.5, -1.4021, -0.002
5-14, 2023-03-17, 7.8, -0.4848, -0.0007
5-14, 2023-03-18, 7.5, -0.2752, -0.0004
5-14, 2023-03-19, 7.5, -0.1966, -0.0003
5-14, 2023-03-20, 7.5, -0.2097, -0.0003
5-14, 2023-03-21, 7.5, 0.0786, 0.0004
5-14, 2023-03-22, 6.8, -1.1531, -0.0016
5-14, 2023-03-23, 6.8, -0.5372, -0.0008
5-14, 2023-03-24, 6.4, -1.271, -0.0018
5-14, 2023-03-25, 6.2, -1.1924, -0.0017
5-14, 2023-03-26, 6.1, -1.1793, -0.0017
5-14, 2023-03-27, 6.1, -1.1793, -0.0017
5-14, 2023-03-28, 5.3, -2.1228, -0.003
5-14, 2023-03-29, 4.7, -1.7296, -0.0024
5-14, 2023-03-30, 4.1, -2.5683, -0.0036
5-14, 2023-03-31, 3.7, -2.5814, -0.0036
5-14, 2023-04-01, 3.5, -2.6862, -0.0038
5-14, 2023-04-02, 3.5, -2.5552, -0.0036
5-14, 2023-04-03, 3.5, -2.5552, -0.0036
5-14, 2023-04-04, 3.3, -2.0179, -0.0028
5-14, 2023-04-05, 2.9, -1.6772, -0.0024
5-14, 2023-04-06, 2.4, -1.5593, -0.0022
