Altersgruppe, Meldedatum, value, difference, trend
0-4, 2021-07-04, 4.7, -1.8112, -0.0063
0-4, 2021-07-05, 4.5, -1.8866, -0.0066
0-4, 2021-07-06, 4.2, -1.8615, -0.0065
0-4, 2021-07-07, 4.1, -1.6602, -0.0058
0-4, 2021-07-08, 3.7, -2.0124, -0.007
0-4, 2021-07-09, 3.8, -1.2829, -0.0045
0-4, 2021-07-10, 3.9, -1.1068, -0.0039
0-4, 2021-07-11, 4.5, -0.327, -0.0011
0-4, 2021-07-12, 4.5, -0.0252, -0.0001
0-4, 2021-07-13, 4.6, 0.3773, 0.003
0-4, 2021-07-14, 5.1, 0.8301, 0.0066
0-4, 2021-07-15, 5.6, 1.6351, 0.0131
0-4, 2021-07-16, 5.7, 1.6351, 0.0131
0-4, 2021-07-17, 6.2, 1.9369, 0.0155
0-4, 2021-07-18, 6.2, 1.5596, 0.0125
0-4, 2021-07-19, 6.5, 1.8363, 0.0147
0-4, 2021-07-20, 6.9, 1.8615, 0.0149
0-4, 2021-07-21, 6.8, 1.459, 0.0117
0-4, 2021-07-22, 7, 1.3332, 0.0107
0-4, 2021-07-23, 7.3, 1.6854, 0.0135
0-4, 2021-07-24, 8, 1.7105, 0.0137
0-4, 2021-07-25, 8.7, 1.9873, 0.0159
0-4, 2021-07-26, 8.8, 2.0879, 0.0167
0-4, 2021-07-27, 8.8, 2.0124, 0.0161
0-4, 2021-07-28, 10.1, 2.9683, 0.0238
0-4, 2021-07-29, 11, 3.9745, 0.0318
0-4, 2021-07-30, 12.4, 4.7795, 0.0383
0-4, 2021-07-31, 12.4, 4.3015, 0.0344
0-4, 2021-08-01, 12.9, 4.4021, 0.0352
0-4, 2021-08-02, 13.1, 4.3267, 0.0346
0-4, 2021-08-03, 14.1, 5.2826, 0.0423
0-4, 2021-08-04, 14.9, 4.8801, 0.0391
0-4, 2021-08-05, 15.5, 4.377, 0.035
0-4, 2021-08-06, 16.4, 3.6726, 0.0294
0-4, 2021-08-07, 17.4, 4.377, 0.035
0-4, 2021-08-08, 18.6, 5.4587, 0.0437
0-4, 2021-08-09, 19, 5.6599, 0.0453
0-4, 2021-08-10, 19.7, 4.8046, 0.0385
0-4, 2021-08-11, 20.9, 5.182, 0.0415
0-4, 2021-08-12, 23.7, 6.7667, 0.0542
0-4, 2021-08-13, 25.8, 8.5527, 0.0685
0-4, 2021-08-14, 28.8, 10.6909, 0.0856
0-4, 2021-08-15, 30, 11.2695, 0.0902
0-4, 2021-08-16, 31, 11.6971, 0.0936
0-4, 2021-08-17, 31.9, 12.4015, 0.0993
0-4, 2021-08-18, 35.4, 14.4894, 0.116
0-4, 2021-08-19, 37.5, 13.8605, 0.1109
0-4, 2021-08-20, 40.4, 14.3384, 0.1148
0-4, 2021-08-21, 43.1, 13.5838, 0.1087
0-4, 2021-08-22, 45.9, 14.1623, 0.1133
0-4, 2021-08-23, 47, 14.6654, 0.1174
0-4, 2021-08-24, 49.2, 16.049, 0.1284
0-4, 2021-08-25, 53.8, 15.9483, 0.1276
0-4, 2021-08-26, 59.8, 19.8977, 0.1593
0-4, 2021-08-27, 65.5, 23.5452, 0.1884
0-4, 2021-08-28, 69.4, 24.4256, 0.1955
0-4, 2021-08-29, 73.2, 25.2054, 0.2017
0-4, 2021-08-30, 74.5, 26.4129, 0.2114
0-4, 2021-08-31, 76.7, 25.784, 0.2064
0-4, 2021-09-01, 79.4, 24.7023, 0.1977
0-4, 2021-09-02, 83.1, 21.0045, 0.1681
0-4, 2021-09-03, 82.4, 15.8226, 0.1266
0-4, 2021-09-04, 83.9, 13.1561, 0.1053
0-4, 2021-09-05, 85.4, 11.521, 0.0922
0-4, 2021-09-06, 85.8, 10.4645, 0.0838
0-4, 2021-09-07, 86.2, 10.1124, 0.0809
0-4, 2021-09-08, 87.5, 7.7478, 0.062
0-4, 2021-09-09, 88.3, 6.8673, 0.055
0-4, 2021-09-10, 91, 8.9301, 0.0715
0-4, 2021-09-11, 90.9, 8.8043, 0.0705
0-4, 2021-09-12, 88.8, 3.2953, 0.0264
0-4, 2021-09-13, 87.8, 3.2702, 0.0262
0-4, 2021-09-14, 86.9, 1.2326, 0.0099
0-4, 2021-09-15, 85, -1.5848, -0.0055
0-4, 2021-09-16, 80.5, -6.6661, -0.0232
0-4, 2021-09-17, 76.5, -13.6844, -0.0476
0-4, 2021-09-18, 73.9, -17.0552, -0.0593
0-4, 2021-09-19, 72.1, -14.7409, -0.0513
0-4, 2021-09-20, 71.2, -16.1244, -0.0561
0-4, 2021-09-21, 69.6, -17.0049, -0.0592
0-4, 2021-09-22, 67.3, -16.7533, -0.0583
0-4, 2021-09-23, 64.8, -15.1182, -0.0526
0-4, 2021-09-24, 62.7, -12.8543, -0.0447
0-4, 2021-09-25, 60.2, -13.2316, -0.046
0-4, 2021-09-26, 58.8, -12.4015, -0.0431
0-4, 2021-09-27, 58.7, -12.653, -0.044
0-4, 2021-09-28, 58.9, -11.7978, -0.041
0-4, 2021-09-29, 58.1, -10.3639, -0.0361
0-4, 2021-09-30, 58.4, -6.5655, -0.0228
0-4, 2021-10-01, 58.1, -5.0059, -0.0174
0-4, 2021-10-02, 57.3, -2.113, -0.0074
0-4, 2021-10-03, 55.9, -2.8425, -0.0099
0-4, 2021-10-04, 55.4, -2.6413, -0.0092
0-4, 2021-10-05, 53.7, -3.3708, -0.0117
0-4, 2021-10-06, 51.3, -4.9807, -0.0173
0-4, 2021-10-07, 49.1, -8.8043, -0.0306
0-4, 2021-10-08, 47.6, -9.8357, -0.0342
0-4, 2021-10-09, 46.5, -10.1124, -0.0352
0-4, 2021-10-10, 47.1, -8.3263, -0.029
0-4, 2021-10-11, 46.8, -8.9049, -0.031
0-4, 2021-10-12, 47.2, -7.2698, -0.0253
0-4, 2021-10-13, 47.7, -4.9807, -0.0173
0-4, 2021-10-14, 48.4, -1.2074, -0.0042
0-4, 2021-10-15, 48.9, -0.2012, -0.0007
0-4, 2021-10-16, 50.1, 2.0879, 0.0167
0-4, 2021-10-17, 50.1, 1.5093, 0.0121
0-4, 2021-10-18, 50.8, 3.3456, 0.0268
0-4, 2021-10-19, 51.7, 3.9997, 0.032
0-4, 2021-10-20, 55.1, 6.5906, 0.0527
0-4, 2021-10-21, 58, 6.9428, 0.0556
0-4, 2021-10-22, 61.2, 11.6468, 0.0932
0-4, 2021-10-23, 64, 12.2505, 0.098
0-4, 2021-10-24, 67.9, 15.4201, 0.1234
0-4, 2021-10-25, 68.1, 15.5459, 0.1244
0-4, 2021-10-26, 70.2, 16.4011, 0.1313
0-4, 2021-10-27, 73.6, 17.1558, 0.1373
0-4, 2021-10-28, 78.5, 20.3002, 0.1625
0-4, 2021-10-29, 82.8, 20.9794, 0.1679
0-4, 2021-10-30, 87.5, 22.1114, 0.177
0-4, 2021-10-31, 88.3, 19.8474, 0.1588
0-4, 2021-11-01, 89.5, 20.9542, 0.1677
0-4, 2021-11-02, 89.2, 19.4701, 0.1558
0-4, 2021-11-03, 87.4, 13.2568, 0.1061
0-4, 2021-11-04, 89.8, 8.3012, 0.0664
0-4, 2021-11-05, 97.7, 10.6658, 0.0854
0-4, 2021-11-06, 104.3, 14.3636, 0.115
0-4, 2021-11-07, 109, 18.1368, 0.1452
0-4, 2021-11-08, 111.7, 20.2499, 0.1621
0-4, 2021-11-09, 119.6, 27.0418, 0.2164
0-4, 2021-11-10, 132.7, 40.047, 0.3205
0-4, 2021-11-11, 146.4, 51.8699, 0.4151
0-4, 2021-11-12, 155.3, 51.5429, 0.4125
0-4, 2021-11-13, 164.3, 53.2031, 0.4258
0-4, 2021-11-14, 172.1, 54.5615, 0.4367
0-4, 2021-11-15, 178.6, 60.1711, 0.4816
0-4, 2021-11-16, 186.2, 62.4099, 0.4995
0-4, 2021-11-17, 198.2, 58.209, 0.4659
0-4, 2021-11-18, 208.7, 57.6304, 0.4612
0-4, 2021-11-19, 218.5, 55.9953, 0.4482
0-4, 2021-11-20, 229.3, 58.2844, 0.4665
0-4, 2021-11-21, 237.1, 57.5046, 0.4602
0-4, 2021-11-22, 241.6, 56.3223, 0.4508
0-4, 2021-11-23, 248.9, 56.2217, 0.45
0-4, 2021-11-24, 259, 54.5363, 0.4365
0-4, 2021-11-25, 268.9, 52.7, 0.4218
0-4, 2021-11-26, 278.3, 60.4729, 0.484
0-4, 2021-11-27, 282.2, 56.4984, 0.4522
0-4, 2021-11-28, 286.9, 53.4043, 0.4274
0-4, 2021-11-29, 288.7, 48.3482, 0.387
0-4, 2021-11-30, 291.6, 45.2541, 0.3622
0-4, 2021-12-01, 296.6, 42.2103, 0.3378
0-4, 2021-12-02, 300, 35.1417, 0.2813
0-4, 2021-12-03, 302.5, 26.6896, 0.2136
0-4, 2021-12-04, 305.5, 24.5514, 0.1965
0-4, 2021-12-05, 305.4, 21.5076, 0.1721
0-4, 2021-12-06, 304.5, 20.3253, 0.1627
0-4, 2021-12-07, 306.7, 13.5838, 0.1087
0-4, 2021-12-08, 309.2, 13.0807, 0.1047
0-4, 2021-12-09, 310.4, 13.8102, 0.1105
0-4, 2021-12-10, 310.6, 9.4583, 0.0757
0-4, 2021-12-11, 310.2, 8.1251, 0.065
0-4, 2021-12-12, 310.1, 6.3642, 0.0509
0-4, 2021-12-13, 307.4, 4.2764, 0.0342
0-4, 2021-12-14, 302.2, 0.9056, 0.0072
0-4, 2021-12-15, 300.7, -9.7853, -0.034
0-4, 2021-12-16, 294.1, -17.0049, -0.0592
0-4, 2021-12-17, 288, -19.8977, -0.0692
0-4, 2021-12-18, 280.9, -29.4567, -0.1025
0-4, 2021-12-19, 275.8, -31.7709, -0.1105
0-4, 2021-12-20, 272.5, -31.0917, -0.1082
0-4, 2021-12-21, 268.5, -33.4312, -0.1163
0-4, 2021-12-22, 257.9, -34.6386, -0.1205
0-4, 2021-12-23, 249.1, -36.6762, -0.1276
0-4, 2021-12-24, 236.4, -45.6566, -0.1588
0-4, 2021-12-25, 216.5, -59.3913, -0.2066
0-4, 2021-12-26, 194.7, -76.1194, -0.2648
0-4, 2021-12-27, 189.6, -78.5846, -0.2734
0-4, 2021-12-28, 184.3, -80.6725, -0.2806
0-4, 2021-12-29, 174.1, -82.1566, -0.2858
0-4, 2021-12-30, 162.5, -84.8985, -0.2953
0-4, 2021-12-31, 155.7, -80.3203, -0.2794
0-4, 2022-01-01, 155.7, -63.3658, -0.2204
0-4, 2022-01-02, 156.9, -41.5563, -0.1446
0-4, 2022-01-03, 159.8, -33.9343, -0.118
0-4, 2022-01-04, 160.9, -26.0356, -0.0906
0-4, 2022-01-05, 167.8, -9.886, -0.0344
0-4, 2022-01-06, 179.2, 9.5338, 0.0763
0-4, 2022-01-07, 186.4, 23.9225, 0.1915
0-4, 2022-01-08, 206.3, 44.8013, 0.3586
0-4, 2022-01-09, 224.1, 61.303, 0.4906
0-4, 2022-01-10, 229.8, 61.9319, 0.4957
0-4, 2022-01-11, 248.9, 75.4654, 0.604
0-4, 2022-01-12, 277.3, 92.4954, 0.7403
0-4, 2022-01-13, 317.9, 112.544, 0.9007
0-4, 2022-01-14, 365.1, 153.1947, 1.2261
0-4, 2022-01-15, 410.8, 175.7589, 1.4067
0-4, 2022-01-16, 451.2, 188.11, 1.5055
0-4, 2022-01-17, 478.9, 205.945, 1.6483
0-4, 2022-01-18, 538.4, 242.269, 1.939
0-4, 2022-01-19, 624.1, 289.5858, 2.3177
0-4, 2022-01-20, 725.5, 346.3358, 2.7719
0-4, 2022-01-21, 832.5, 400.9727, 3.2092
0-4, 2022-01-22, 933.7, 452.1382, 3.6187
0-4, 2022-01-23, 996.2, 470.8285, 3.7683
0-4, 2022-01-24, 1033, 484.865, 3.8806
0-4, 2022-01-25, 1103.5, 498.1469, 3.9869
0-4, 2022-01-26, 1177.2, 475.8847, 3.8087
0-4, 2022-01-27, 1223.7, 446.8305, 3.5762
0-4, 2022-01-28, 1262.3, 377.6539, 3.0225
0-4, 2022-01-29, 1284.1, 308.9049, 2.4723
0-4, 2022-01-30, 1293.3, 271.9018, 2.1762
0-4, 2022-01-31, 1295.8, 239.9044, 1.9201
0-4, 2022-02-01, 1295.1, 184.6889, 1.4782
0-4, 2022-02-02, 1292.6, 124.9455, 1
0-4, 2022-02-03, 1310, 83.842, 0.671
0-4, 2022-02-04, 1314.5, 79.7921, 0.6386
0-4, 2022-02-05, 1310.4, 68.4723, 0.548
0-4, 2022-02-06, 1306.8, 55.0646, 0.4407
0-4, 2022-02-07, 1306.5, 63.0136, 0.5043
0-4, 2022-02-08, 1308.8, 53.3037, 0.4266
0-4, 2022-02-09, 1330.9, 74.4592, 0.5959
0-4, 2022-02-10, 1337.6, 65.8058, 0.5267
0-4, 2022-02-11, 1337.2, 46.0087, 0.3682
0-4, 2022-02-12, 1340.1, 44.3233, 0.3547
0-4, 2022-02-13, 1330.4, 43.3171, 0.3467
0-4, 2022-02-14, 1327, 23.998, 0.1921
0-4, 2022-02-15, 1310.8, 13.2316, 0.1059
0-4, 2022-02-16, 1293.5, -22.539, -0.0784
0-4, 2022-02-17, 1276.6, -41.4305, -0.1441
0-4, 2022-02-18, 1264.3, -55.3664, -0.1926
0-4, 2022-02-19, 1228.3, -93.8538, -0.3265
0-4, 2022-02-20, 1222.4, -96.7466, -0.3365
0-4, 2022-02-21, 1205.3, -98.6584, -0.3432
0-4, 2022-02-22, 1189.2, -116.5437, -0.4054
0-4, 2022-02-23, 1183.8, -107.2111, -0.3729
0-4, 2022-02-24, 1165.5, -107.2363, -0.373
0-4, 2022-02-25, 1144, -99.0609, -0.3446
0-4, 2022-02-26, 1148.5, -70.6104, -0.2456
0-4, 2022-02-27, 1146.1, -62.7872, -0.2184
0-4, 2022-02-28, 1145.2, -49.9832, -0.1739
0-4, 2022-03-01, 1138.2, -34.865, -0.1213
0-4, 2022-03-02, 1117, -46.3861, -0.1614
0-4, 2022-03-03, 1104.1, -39.1414, -0.1362
0-4, 2022-03-04, 1104.7, -43.1159, -0.15
0-4, 2022-03-05, 1097, -48.9519, -0.1703
0-4, 2022-03-06, 1090.2, -57.2782, -0.1992
0-4, 2022-03-07, 1096.5, -56.0959, -0.1951
0-4, 2022-03-08, 1104.1, -35.9718, -0.1251
0-4, 2022-03-09, 1114.4, -24.0483, -0.0837
0-4, 2022-03-10, 1129.9, -0.4528, -0.0016
0-4, 2022-03-11, 1142.4, 17.6589, 0.1413
0-4, 2022-03-12, 1164.5, 43.6693, 0.3495
0-4, 2022-03-13, 1185.5, 66.9126, 0.5355
0-4, 2022-03-14, 1192.3, 68.5226, 0.5484
0-4, 2022-03-15, 1217, 86.3324, 0.691
0-4, 2022-03-16, 1227.8, 99.1363, 0.7934
0-4, 2022-03-17, 1257.7, 105.8528, 0.8472
0-4, 2022-03-18, 1277.5, 113.2484, 0.9064
0-4, 2022-03-19, 1282.8, 106.1546, 0.8496
0-4, 2022-03-20, 1269.8, 65.3782, 0.5233
0-4, 2022-03-21, 1274.9, 59.7937, 0.4786
0-4, 2022-03-22, 1301.7, 48.9267, 0.3916
0-4, 2022-03-23, 1325, 63.1142, 0.5051
0-4, 2022-03-24, 1333.1, 55.5928, 0.4449
0-4, 2022-03-25, 1335.1, 45.6062, 0.365
0-4, 2022-03-26, 1332.5, 41.3299, 0.3308
0-4, 2022-03-27, 1327.2, 39.4181, 0.3155
0-4, 2022-03-28, 1305.6, 12.804, 0.1025
0-4, 2022-03-29, 1270.4, 2.4904, 0.0199
0-4, 2022-03-30, 1231.9, -44.3736, -0.1544
0-4, 2022-03-31, 1171.2, -110.1543, -0.3832
0-4, 2022-04-01, 1109.9, -169.9983, -0.5914
0-4, 2022-04-02, 1045.7, -232.1315, -0.8075
0-4, 2022-04-03, 1006.4, -260.4059, -0.9058
0-4, 2022-04-04, 985.4, -264.3049, -0.9194
0-4, 2022-04-05, 945.9, -282.9449, -0.9842
0-4, 2022-04-06, 899.6, -287.4728, -1
0-4, 2022-04-07, 845.1, -284.8315, -0.9908
0-4, 2022-04-08, 796.9, -282.1399, -0.9814
0-4, 2022-04-09, 772, -252.0795, -0.8769
0-4, 2022-04-10, 756.9, -229.3644, -0.7979
0-4, 2022-04-11, 753.4, -215.504, -0.7496
0-4, 2022-04-12, 743.4, -188.8898, -0.6571
0-4, 2022-04-13, 724.2, -169.2437, -0.5887
0-4, 2022-04-14, 704.5, -139.2336, -0.4843
0-4, 2022-04-15, 685.9, -111.085, -0.3864
0-4, 2022-04-16, 622.1, -163.4328, -0.5685
0-4, 2022-04-17, 595.7, -164.4139, -0.5719
0-4, 2022-04-18, 584, -171.3819, -0.5962
0-4, 2022-04-19, 496.6, -273.3859, -0.951
0-4, 2022-04-20, 447.4, -267.5751, -0.9308
0-4, 2022-04-21, 425.3, -273.5368, -0.9515
0-4, 2022-04-22, 407.1, -273.1847, -0.9503
0-4, 2022-04-23, 428.5, -167.8853, -0.584
0-4, 2022-04-24, 424.7, -145.7488, -0.507
0-4, 2022-04-25, 417.5, -137.2464, -0.4774
0-4, 2022-04-26, 459, 5.4335, 0.0435
0-4, 2022-04-27, 439.7, 5.2826, 0.0423
0-4, 2022-04-28, 396.6, -11.2192, -0.039
0-4, 2022-04-29, 360.2, -32.752, -0.1139
0-4, 2022-04-30, 344.4, -76.0188, -0.2644
0-4, 2022-05-01, 338.7, -87.0116, -0.3027
0-4, 2022-05-02, 335, -87.9172, -0.3058
0-4, 2022-05-03, 329.7, -123.3859, -0.4292
0-4, 2022-05-04, 320.7, -113.5754, -0.3951
0-4, 2022-05-05, 315.7, -78.484, -0.273
0-4, 2022-05-06, 310.3, -45.2792, -0.1575
0-4, 2022-05-07, 303.2, -36.9529, -0.1285
0-4, 2022-05-08, 297.1, -33.3809, -0.1161
0-4, 2022-05-09, 293.9, -30.5132, -0.1061
0-4, 2022-05-10, 289.1, -33.9594, -0.1181
0-4, 2022-05-11, 276.3, -38.8898, -0.1353
0-4, 2022-05-12, 264.7, -43.2417, -0.1504
0-4, 2022-05-13, 252.9, -51.895, -0.1805
0-4, 2022-05-14, 243.6, -54.5112, -0.1896
0-4, 2022-05-15, 236.1, -50.7882, -0.1767
0-4, 2022-05-16, 233.1, -48.4488, -0.1685
0-4, 2022-05-17, 216.5, -66.1077, -0.23
0-4, 2022-05-18, 194.7, -71.7927, -0.2497
0-4, 2022-05-19, 176.1, -83.1125, -0.2891
0-4, 2022-05-20, 162.7, -85.3262, -0.2968
0-4, 2022-05-21, 150.2, -89.3762, -0.3109
0-4, 2022-05-22, 146.7, -83.2635, -0.2896
0-4, 2022-05-23, 145.2, -80.7983, -0.2811
0-4, 2022-05-24, 132.8, -78.5091, -0.2731
0-4, 2022-05-25, 120.4, -70.7111, -0.246
0-4, 2022-05-26, 109.1, -64.9254, -0.2258
0-4, 2022-05-27, 92, -73.6794, -0.2563
0-4, 2022-05-28, 86.1, -63.7934, -0.2219
0-4, 2022-05-29, 83.4, -61.0515, -0.2124
0-4, 2022-05-30, 82.8, -59.6931, -0.2076
0-4, 2022-05-31, 79.5, -52.5994, -0.183
0-4, 2022-06-01, 77.2, -41.682, -0.145
0-4, 2022-06-02, 78.4, -28.7775, -0.1001
0-4, 2022-06-03, 88.7, 1.9369, 0.0155
0-4, 2022-06-04, 89.8, 5.3832, 0.0431
0-4, 2022-06-05, 91.1, 7.0686, 0.0566
0-4, 2022-06-06, 91.1, 8.3767, 0.067
0-4, 2022-06-07, 75.2, -12.7285, -0.0443
0-4, 2022-06-08, 85.4, 5.5844, 0.0447
0-4, 2022-06-09, 98.6, 14.3636, 0.115
0-4, 2022-06-10, 106.1, 14.6403, 0.1172
0-4, 2022-06-11, 114, 20.8788, 0.1671
0-4, 2022-06-12, 114.5, 19.5707, 0.1566
0-4, 2022-06-13, 116.2, 20.3002, 0.1625
0-4, 2022-06-14, 144, 72.321, 0.5788
0-4, 2022-06-15, 146.5, 58.4857, 0.4681
0-4, 2022-06-16, 146.2, 48.977, 0.392
0-4, 2022-06-17, 137.7, 26.3877, 0.2112
0-4, 2022-06-18, 142.6, 24.7778, 0.1983
0-4, 2022-06-19, 145.2, 24.325, 0.1947
0-4, 2022-06-20, 145.6, 23.4697, 0.1878
0-4, 2022-06-21, 151.3, 3.245, 0.026
0-4, 2022-06-22, 160.4, 7.8736, 0.063
0-4, 2022-06-23, 168.9, 17.6841, 0.1415
0-4, 2022-06-24, 188.4, 50.9643, 0.4079
0-4, 2022-06-25, 191.1, 47.4929, 0.3801
0-4, 2022-06-26, 194.2, 45.0025, 0.3602
0-4, 2022-06-27, 194.5, 42.3109, 0.3386
0-4, 2022-06-28, 202.2, 49.1783, 0.3936
0-4, 2022-06-29, 212.3, 49.7317, 0.398
0-4, 2022-06-30, 220.1, 48.6752, 0.3896
0-4, 2022-07-01, 226.5, 34.7895, 0.2784
0-4, 2022-07-02, 231.7, 38.6886, 0.3096
0-4, 2022-07-03, 229.7, 35.5693, 0.2847
0-4, 2022-07-04, 229.7, 35.9467, 0.2877
0-4, 2022-07-05, 235, 31.7458, 0.2541
0-4, 2022-07-06, 235.1, 22.212, 0.1778
0-4, 2022-07-07, 239.3, 17.4325, 0.1395
0-4, 2022-07-08, 239.5, 12.7285, 0.1019
0-4, 2022-07-09, 241.5, 8.6282, 0.0691
0-4, 2022-07-10, 241.6, 10.9928, 0.088
0-4, 2022-07-11, 242.8, 11.4456, 0.0916
0-4, 2022-07-12, 246.9, 10.5652, 0.0846
0-4, 2022-07-13, 253, 10.8167, 0.0866
0-4, 2022-07-14, 255.3, 13.8605, 0.1109
0-4, 2022-07-15, 257.7, 12.1499, 0.0972
0-4, 2022-07-16, 263.3, 20.4008, 0.1633
0-4, 2022-07-17, 264.8, 19.9983, 0.1601
0-4, 2022-07-18, 264, 17.4073, 0.1393
0-4, 2022-07-19, 264.7, 15.0679, 0.1206
0-4, 2022-07-20, 263.1, 13.6592, 0.1093
0-4, 2022-07-21, 255.4, 5.7102, 0.0457
0-4, 2022-07-22, 251.8, 0.9559, 0.0077
0-4, 2022-07-23, 244, -16.703, -0.0581
0-4, 2022-07-24, 241.8, -18.1117, -0.063
0-4, 2022-07-25, 241.6, -17.2816, -0.0601
0-4, 2022-07-26, 234.1, -24.803, -0.0863
0-4, 2022-07-27, 219.8, -34.5883, -0.1203
0-4, 2022-07-28, 209.7, -42.6379, -0.1483
0-4, 2022-07-29, 198, -46.7885, -0.1628
0-4, 2022-07-30, 188.3, -49.7065, -0.1729
0-4, 2022-07-31, 186.2, -47.5683, -0.1655
0-4, 2022-08-01, 184.3, -47.2162, -0.1642
0-4, 2022-08-02, 172.9, -55.4922, -0.193
0-4, 2022-08-03, 162.8, -52.3478, -0.1821
0-4, 2022-08-04, 155.7, -50.2096, -0.1747
0-4, 2022-08-05, 150.4, -46.1848, -0.1607
0-4, 2022-08-06, 144.7, -40.7765, -0.1418
0-4, 2022-08-07, 143.7, -38.915, -0.1354
0-4, 2022-08-08, 143, -37.3302, -0.1299
0-4, 2022-08-09, 131.5, -39.1665, -0.1362
0-4, 2022-08-10, 126.8, -33.3557, -0.116
0-4, 2022-08-11, 121.1, -33.1293, -0.1152
0-4, 2022-08-12, 118.6, -32.3495, -0.1125
0-4, 2022-08-13, 116.6, -27.5449, -0.0958
0-4, 2022-08-14, 116.1, -26.5387, -0.0923
0-4, 2022-08-15, 116.4, -25.9601, -0.0903
0-4, 2022-08-16, 117.7, -15.722, -0.0547
0-4, 2022-08-17, 118.3, -10.6406, -0.037
0-4, 2022-08-18, 118.8, -2.6916, -0.0094
0-4, 2022-08-19, 118.3, 1.0062, 0.0081
0-4, 2022-08-20, 118.4, 0.7295, 0.0058
0-4, 2022-08-21, 118.3, 1.3835, 0.0111
0-4, 2022-08-22, 117.7, 1.132, 0.0091
0-4, 2022-08-23, 115, -0.5534, -0.0019
0-4, 2022-08-24, 112.2, -5.3329, -0.0186
0-4, 2022-08-25, 109.9, -8.0496, -0.028
0-4, 2022-08-26, 107.8, -9.6847, -0.0337
0-4, 2022-08-27, 105.6, -11.672, -0.0406
0-4, 2022-08-28, 104.2, -11.6468, -0.0405
0-4, 2022-08-29, 103.8, -11.1437, -0.0388
0-4, 2022-08-30, 102.2, -11.4707, -0.0399
0-4, 2022-08-31, 99.1, -11.3701, -0.0396
0-4, 2022-09-01, 96, -12.7285, -0.0443
0-4, 2022-09-02, 92.6, -13.8605, -0.0482
0-4, 2022-09-03, 89.5, -14.4642, -0.0503
0-4, 2022-09-04, 88.9, -12.98, -0.0452
0-4, 2022-09-05, 88.6, -12.5776, -0.0438
0-4, 2022-09-06, 86.4, -15.8226, -0.055
0-4, 2022-09-07, 85.3, -13.1813, -0.0459
0-4, 2022-09-08, 85.7, -10.4394, -0.0363
0-4, 2022-09-09, 86.4, -6.6913, -0.0233
0-4, 2022-09-10, 86.4, -3.5469, -0.0123
0-4, 2022-09-11, 85.9, -3.0438, -0.0106
0-4, 2022-09-12, 85.9, -2.7168, -0.0095
0-4, 2022-09-13, 87.6, 1.8866, 0.0151
0-4, 2022-09-14, 88.1, 2.6916, 0.0215
0-4, 2022-09-15, 88.2, 2.8928, 0.0232
0-4, 2022-09-16, 89.3, 2.1382, 0.0171
0-4, 2022-09-17, 90.9, 3.899, 0.0312
0-4, 2022-09-18, 91.5, 4.4776, 0.0358
0-4, 2022-09-19, 91.3, 4.4021, 0.0352
0-4, 2022-09-20, 92.8, 4.7292, 0.0378
0-4, 2022-09-21, 91.3, 2.6916, 0.0215
0-4, 2022-09-22, 91.8, 3.4211, 0.0274
0-4, 2022-09-23, 92.9, 3.7481, 0.03
0-4, 2022-09-24, 93, 1.8615, 0.0149
0-4, 2022-09-25, 93.9, 1.2326, 0.0099
0-4, 2022-09-26, 94.2, 1.4338, 0.0115
0-4, 2022-09-27, 93.3, -0.6037, -0.0021
0-4, 2022-09-28, 97.4, 5.1568, 0.0413
0-4, 2022-09-29, 99.4, 2.8677, 0.023
0-4, 2022-09-30, 100.2, 7.0434, 0.0564
0-4, 2022-10-01, 102.9, 8.9301, 0.0715
0-4, 2022-10-02, 103, 8.1, 0.0648
0-4, 2022-10-03, 103.8, 7.7478, 0.062
0-4, 2022-10-04, 85.3, -16.8539, -0.0586
0-4, 2022-10-05, 91.8, -12.2505, -0.0426
0-4, 2022-10-06, 102.4, -3.6726, -0.0128
0-4, 2022-10-07, 113.9, 8.8798, 0.0711
0-4, 2022-10-08, 118.5, 13.2064, 0.1057
0-4, 2022-10-09, 119.7, 13.1058, 0.1049
0-4, 2022-10-10, 121.9, 12.326, 0.0987
0-4, 2022-10-11, 149.9, 68.6986, 0.5498
0-4, 2022-10-12, 147.8, 57.9323, 0.4637
0-4, 2022-10-13, 143.7, 47.7193, 0.3819
0-4, 2022-10-14, 137.3, 25.13, 0.2011
0-4, 2022-10-15, 136, 17.6086, 0.1409
0-4, 2022-10-16, 135.1, 16.376, 0.1311
0-4, 2022-10-17, 133.6, 14.439, 0.1156
0-4, 2022-10-18, 131.7, -16.376, -0.057
0-4, 2022-10-19, 131.8, -13.4328, -0.0467
0-4, 2022-10-20, 129, -13.1813, -0.0459
0-4, 2022-10-21, 125.5, -9.4835, -0.033
0-4, 2022-10-22, 122.4, -11.2192, -0.039
0-4, 2022-10-23, 122.8, -10.2884, -0.0358
0-4, 2022-10-24, 122.3, -8.8546, -0.0308
0-4, 2022-10-25, 118.1, -10.3136, -0.0359
0-4, 2022-10-26, 111.9, -17.6337, -0.0613
0-4, 2022-10-27, 107, -19.5455, -0.068
0-4, 2022-10-28, 103.5, -21.4322, -0.0746
0-4, 2022-10-29, 98.7, -22.7151, -0.079
0-4, 2022-10-30, 96.5, -23.1176, -0.0804
0-4, 2022-10-31, 95.4, -22.5641, -0.0785
0-4, 2022-11-01, 82.9, -35.4436, -0.1233
