Altersgruppe, Meldedatum, value
0-4, 2022-06-05, 91.2
0-4, 2022-06-06, 91.1
0-4, 2022-06-07, 75.3
0-4, 2022-06-08, 85.5
0-4, 2022-06-09, 98.6
0-4, 2022-06-10, 106.2
0-4, 2022-06-11, 114
0-4, 2022-06-12, 114.6
0-4, 2022-06-13, 116.3
0-4, 2022-06-14, 144
0-4, 2022-06-15, 146.4
0-4, 2022-06-16, 146.1
0-4, 2022-06-17, 137.6
0-4, 2022-06-18, 142.4
0-4, 2022-06-19, 145
0-4, 2022-06-20, 145.4
0-4, 2022-06-21, 151.3
0-4, 2022-06-22, 160.4
0-4, 2022-06-23, 169
0-4, 2022-06-24, 188.5
0-4, 2022-06-25, 191.3
0-4, 2022-06-26, 194.5
0-4, 2022-06-27, 194.8
0-4, 2022-06-28, 202.2
0-4, 2022-06-29, 212.4
0-4, 2022-06-30, 220.3
0-4, 2022-07-01, 226.7
0-4, 2022-07-02, 232
0-4, 2022-07-03, 229.9
0-4, 2022-07-04, 229.9
0-4, 2022-07-05, 235.4
0-4, 2022-07-06, 235.5
0-4, 2022-07-07, 239.6
0-4, 2022-07-08, 239.8
0-4, 2022-07-09, 241.8
0-4, 2022-07-10, 241.8
0-4, 2022-07-11, 243.1
0-4, 2022-07-12, 247.2
0-4, 2022-07-13, 253.2
0-4, 2022-07-14, 255.5
0-4, 2022-07-15, 257.8
0-4, 2022-07-16, 263.5
0-4, 2022-07-17, 265
0-4, 2022-07-18, 264.2
0-4, 2022-07-19, 264.7
0-4, 2022-07-20, 263.1
0-4, 2022-07-21, 255.6
0-4, 2022-07-22, 251.9
0-4, 2022-07-23, 244
0-4, 2022-07-24, 241.8
0-4, 2022-07-25, 241.7
0-4, 2022-07-26, 234
0-4, 2022-07-27, 219.7
0-4, 2022-07-28, 209.9
0-4, 2022-07-29, 198.1
0-4, 2022-07-30, 188.3
0-4, 2022-07-31, 186.2
0-4, 2022-08-01, 184.4
0-4, 2022-08-02, 173
0-4, 2022-08-03, 162.9
0-4, 2022-08-04, 155.7
0-4, 2022-08-05, 150.4
0-4, 2022-08-06, 144.8
0-4, 2022-08-07, 143.9
0-4, 2022-08-08, 143.2
0-4, 2022-08-09, 131.7
0-4, 2022-08-10, 126.9
0-4, 2022-08-11, 121.2
0-4, 2022-08-12, 118.7
0-4, 2022-08-13, 116.7
0-4, 2022-08-14, 116.2
0-4, 2022-08-15, 116.5
0-4, 2022-08-16, 117.8
0-4, 2022-08-17, 118.5
0-4, 2022-08-18, 119
0-4, 2022-08-19, 118.5
0-4, 2022-08-20, 118.5
0-4, 2022-08-21, 118.4
0-4, 2022-08-22, 117.9
0-4, 2022-08-23, 115.2
0-4, 2022-08-24, 112.4
0-4, 2022-08-25, 110
0-4, 2022-08-26, 107.9
0-4, 2022-08-27, 105.7
0-4, 2022-08-28, 104.3
0-4, 2022-08-29, 103.9
0-4, 2022-08-30, 102.3
0-4, 2022-08-31, 99.3
0-4, 2022-09-01, 96.2
0-4, 2022-09-02, 92.8
0-4, 2022-09-03, 89.7
0-4, 2022-09-04, 89.1
0-4, 2022-09-05, 88.7
0-4, 2022-09-06, 86.5
0-4, 2022-09-07, 85.3
0-4, 2022-09-08, 85.7
0-4, 2022-09-09, 86.5
0-4, 2022-09-10, 86.5
0-4, 2022-09-11, 85.9
0-4, 2022-09-12, 85.9
0-4, 2022-09-13, 87.7
0-4, 2022-09-14, 88
0-4, 2022-09-15, 88.1
0-4, 2022-09-16, 89.3
0-4, 2022-09-17, 90.8
0-4, 2022-09-18, 91.5
0-4, 2022-09-19, 91.3
0-4, 2022-09-20, 92.9
0-4, 2022-09-21, 91.5
0-4, 2022-09-22, 92
0-4, 2022-09-23, 93.1
0-4, 2022-09-24, 93.1
0-4, 2022-09-25, 93.9
0-4, 2022-09-26, 94.3
0-4, 2022-09-27, 93.3
0-4, 2022-09-28, 97.5
0-4, 2022-09-29, 99.6
0-4, 2022-09-30, 100.4
0-4, 2022-10-01, 103.2
0-4, 2022-10-02, 103.3
0-4, 2022-10-03, 104
0-4, 2022-10-04, 85.5
0-4, 2022-10-05, 91.9
0-4, 2022-10-06, 102.5
0-4, 2022-10-07, 114.1
0-4, 2022-10-08, 118.7
0-4, 2022-10-09, 120.1
0-4, 2022-10-10, 122.1
0-4, 2022-10-11, 150.3
0-4, 2022-10-12, 148
0-4, 2022-10-13, 143.8
0-4, 2022-10-14, 137.3
0-4, 2022-10-15, 136
0-4, 2022-10-16, 134.9
0-4, 2022-10-17, 133.4
0-4, 2022-10-18, 131.5
0-4, 2022-10-19, 131.9
0-4, 2022-10-20, 129.3
0-4, 2022-10-21, 125.9
0-4, 2022-10-22, 122.8
0-4, 2022-10-23, 123.2
0-4, 2022-10-24, 122.5
0-4, 2022-10-25, 118.2
0-4, 2022-10-26, 111.7
0-4, 2022-10-27, 106.4
0-4, 2022-10-28, 102
0-4, 2022-10-29, 93.7
0-4, 2022-10-30, 88.6
0-4, 2022-10-31, 85.7
