Altersgruppe, Meldedatum, value
5-14, 2022-06-05, 211.6
5-14, 2022-06-06, 211.3
5-14, 2022-06-07, 174.6
5-14, 2022-06-08, 191
5-14, 2022-06-09, 221.5
5-14, 2022-06-10, 244.9
5-14, 2022-06-11, 261.7
5-14, 2022-06-12, 265.5
5-14, 2022-06-13, 270.1
5-14, 2022-06-14, 331.8
5-14, 2022-06-15, 347.6
5-14, 2022-06-16, 348
5-14, 2022-06-17, 324.8
5-14, 2022-06-18, 340.8
5-14, 2022-06-19, 347.1
5-14, 2022-06-20, 349.4
5-14, 2022-06-21, 380.6
5-14, 2022-06-22, 424.5
5-14, 2022-06-23, 462.1
5-14, 2022-06-24, 518
5-14, 2022-06-25, 532.4
5-14, 2022-06-26, 538.1
5-14, 2022-06-27, 540.9
5-14, 2022-06-28, 562
5-14, 2022-06-29, 578.6
5-14, 2022-06-30, 593.8
5-14, 2022-07-01, 603.7
5-14, 2022-07-02, 608.7
5-14, 2022-07-03, 603.9
5-14, 2022-07-04, 600.7
5-14, 2022-07-05, 603.1
5-14, 2022-07-06, 602.9
5-14, 2022-07-07, 606.4
5-14, 2022-07-08, 609.6
5-14, 2022-07-09, 613.8
5-14, 2022-07-10, 612.5
5-14, 2022-07-11, 614.5
5-14, 2022-07-12, 623.6
5-14, 2022-07-13, 624.9
5-14, 2022-07-14, 627
5-14, 2022-07-15, 628.3
5-14, 2022-07-16, 635
5-14, 2022-07-17, 638.3
5-14, 2022-07-18, 635.8
5-14, 2022-07-19, 629.7
5-14, 2022-07-20, 614.7
5-14, 2022-07-21, 588.4
5-14, 2022-07-22, 563.9
5-14, 2022-07-23, 535.2
5-14, 2022-07-24, 528.4
5-14, 2022-07-25, 524.9
5-14, 2022-07-26, 487.1
5-14, 2022-07-27, 439.2
5-14, 2022-07-28, 401.3
5-14, 2022-07-29, 366.8
5-14, 2022-07-30, 339.6
5-14, 2022-07-31, 332.9
5-14, 2022-08-01, 329.2
5-14, 2022-08-02, 291.3
5-14, 2022-08-03, 256.2
5-14, 2022-08-04, 231.5
5-14, 2022-08-05, 219
5-14, 2022-08-06, 208.5
5-14, 2022-08-07, 206.7
5-14, 2022-08-08, 206.4
5-14, 2022-08-09, 194
5-14, 2022-08-10, 188.2
5-14, 2022-08-11, 187.5
5-14, 2022-08-12, 191.7
5-14, 2022-08-13, 194.3
5-14, 2022-08-14, 194.5
5-14, 2022-08-15, 195.4
5-14, 2022-08-16, 196.8
5-14, 2022-08-17, 207.3
5-14, 2022-08-18, 209.6
5-14, 2022-08-19, 206.7
5-14, 2022-08-20, 207.2
5-14, 2022-08-21, 207.9
5-14, 2022-08-22, 207.6
5-14, 2022-08-23, 211.6
5-14, 2022-08-24, 212.8
5-14, 2022-08-25, 215.7
5-14, 2022-08-26, 218
5-14, 2022-08-27, 219.6
5-14, 2022-08-28, 219.3
5-14, 2022-08-29, 218.8
5-14, 2022-08-30, 219.1
5-14, 2022-08-31, 216.8
5-14, 2022-09-01, 210.9
5-14, 2022-09-02, 204.8
5-14, 2022-09-03, 199.3
5-14, 2022-09-04, 198.4
5-14, 2022-09-05, 197.1
5-14, 2022-09-06, 196.3
5-14, 2022-09-07, 197
5-14, 2022-09-08, 201.6
5-14, 2022-09-09, 204.2
5-14, 2022-09-10, 204.6
5-14, 2022-09-11, 202.5
5-14, 2022-09-12, 202.3
5-14, 2022-09-13, 201.9
5-14, 2022-09-14, 204.8
5-14, 2022-09-15, 205.6
5-14, 2022-09-16, 210.4
5-14, 2022-09-17, 212.2
5-14, 2022-09-18, 213.2
5-14, 2022-09-19, 214.3
5-14, 2022-09-20, 222.7
5-14, 2022-09-21, 227
5-14, 2022-09-22, 233.8
5-14, 2022-09-23, 239.3
5-14, 2022-09-24, 246.7
5-14, 2022-09-25, 249.6
5-14, 2022-09-26, 250.9
5-14, 2022-09-27, 262.3
5-14, 2022-09-28, 279.7
5-14, 2022-09-29, 292.7
5-14, 2022-09-30, 297.8
5-14, 2022-10-01, 302
5-14, 2022-10-02, 303.5
5-14, 2022-10-03, 303.6
5-14, 2022-10-04, 246.3
5-14, 2022-10-05, 242.6
5-14, 2022-10-06, 250.4
5-14, 2022-10-07, 266.6
5-14, 2022-10-08, 274.4
5-14, 2022-10-09, 273
5-14, 2022-10-10, 273.8
5-14, 2022-10-11, 328.3
5-14, 2022-10-12, 318.5
5-14, 2022-10-13, 288
