Altersgruppe, Meldedatum, value, difference, trend
>=80, 2021-07-09, 1.2, -0.0982, -0.0005
>=80, 2021-07-10, 1.3, 0.1473, 0.0009
>=80, 2021-07-11, 1.4, 0.2127, 0.0013
>=80, 2021-07-12, 1.5, 0.2945, 0.0018
>=80, 2021-07-13, 1.6, 0.4254, 0.0025
>=80, 2021-07-14, 1.7, 0.2618, 0.0016
>=80, 2021-07-15, 1.8, 0.4581, 0.0027
>=80, 2021-07-16, 1.8, 0.6054, 0.0036
>=80, 2021-07-17, 1.9, 0.5727, 0.0034
>=80, 2021-07-18, 1.8, 0.4581, 0.0027
>=80, 2021-07-19, 1.8, 0.3436, 0.0021
>=80, 2021-07-20, 2, 0.4418, 0.0026
>=80, 2021-07-21, 2, 0.36, 0.0021
>=80, 2021-07-22, 2.2, 0.3109, 0.0019
>=80, 2021-07-23, 2.1, 0.2618, 0.0016
>=80, 2021-07-24, 2.4, 0.4909, 0.0029
>=80, 2021-07-25, 2.4, 0.5072, 0.003
>=80, 2021-07-26, 2.4, 0.6218, 0.0037
>=80, 2021-07-27, 2.4, 0.3927, 0.0023
>=80, 2021-07-28, 2.7, 0.5563, 0.0033
>=80, 2021-07-29, 3.2, 0.8181, 0.0049
>=80, 2021-07-30, 3.6, 1.2435, 0.0074
>=80, 2021-07-31, 3.5, 0.8836, 0.0053
>=80, 2021-08-01, 3.7, 1.2272, 0.0073
>=80, 2021-08-02, 3.8, 1.2108, 0.0072
>=80, 2021-08-03, 4, 1.4071, 0.0084
>=80, 2021-08-04, 4.2, 1.309, 0.0078
>=80, 2021-08-05, 4.2, 1.1126, 0.0066
>=80, 2021-08-06, 4.5, 0.9163, 0.0055
>=80, 2021-08-07, 5, 1.6853, 0.0101
>=80, 2021-08-08, 5.3, 1.538, 0.0092
>=80, 2021-08-09, 5.3, 1.4399, 0.0086
>=80, 2021-08-10, 5.5, 1.4562, 0.0087
>=80, 2021-08-11, 5.8, 1.7017, 0.0102
>=80, 2021-08-12, 6.3, 1.8817, 0.0112
>=80, 2021-08-13, 7.3, 2.7161, 0.0162
>=80, 2021-08-14, 7.4, 2.1925, 0.0131
>=80, 2021-08-15, 7.9, 2.5198, 0.015
>=80, 2021-08-16, 8.2, 2.9125, 0.0174
>=80, 2021-08-17, 8.8, 3.0597, 0.0183
>=80, 2021-08-18, 9.6, 3.7306, 0.0223
>=80, 2021-08-19, 9.8, 3.3706, 0.0201
>=80, 2021-08-20, 9.6, 2.3071, 0.0138
>=80, 2021-08-21, 10, 2.5198, 0.015
>=80, 2021-08-22, 10.4, 2.2907, 0.0137
>=80, 2021-08-23, 10.7, 2.2089, 0.0132
>=80, 2021-08-24, 11.2, 2.1271, 0.0127
>=80, 2021-08-25, 12.1, 1.9635, 0.0117
>=80, 2021-08-26, 13.5, 3.3379, 0.0199
>=80, 2021-08-27, 15.1, 4.9905, 0.0298
>=80, 2021-08-28, 16.2, 5.5631, 0.0332
>=80, 2021-08-29, 16.8, 5.6122, 0.0335
>=80, 2021-08-30, 17, 5.7922, 0.0346
>=80, 2021-08-31, 17.8, 5.9558, 0.0356
>=80, 2021-09-01, 19.7, 6.4794, 0.0387
>=80, 2021-09-02, 21, 6.1685, 0.0368
>=80, 2021-09-03, 21.6, 5.9558, 0.0356
>=80, 2021-09-04, 22.6, 5.7922, 0.0346
>=80, 2021-09-05, 23.3, 6.7412, 0.0402
>=80, 2021-09-06, 23.7, 6.7085, 0.04
>=80, 2021-09-07, 23.8, 5.9395, 0.0355
>=80, 2021-09-08, 24.4, 4.3523, 0.026
>=80, 2021-09-09, 24.9, 4.3687, 0.0261
>=80, 2021-09-10, 26.2, 4.1396, 0.0247
>=80, 2021-09-11, 27, 4.4832, 0.0268
>=80, 2021-09-12, 27.5, 3.1415, 0.0188
>=80, 2021-09-13, 27.5, 3.4361, 0.0205
>=80, 2021-09-14, 28.5, 4.565, 0.0273
>=80, 2021-09-15, 29.3, 5.3504, 0.0319
>=80, 2021-09-16, 29.8, 5.105, 0.0305
>=80, 2021-09-17, 28.9, 3.2561, 0.0194
>=80, 2021-09-18, 28.5, 1.3744, 0.0082
>=80, 2021-09-19, 28.1, 1.2926, 0.0077
>=80, 2021-09-20, 27.9, 0.9981, 0.006
>=80, 2021-09-21, 27.1, -0.8017, -0.0043
>=80, 2021-09-22, 25, -4.1396, -0.0224
>=80, 2021-09-23, 23.9, -5.8086, -0.0314
>=80, 2021-09-24, 23.9, -4.925, -0.0266
>=80, 2021-09-25, 23.9, -4.6469, -0.0251
>=80, 2021-09-26, 23.7, -3.976, -0.0215
>=80, 2021-09-27, 23.6, -4.336, -0.0235
>=80, 2021-09-28, 24.1, -3.976, -0.0215
>=80, 2021-09-29, 26.1, 0.4745, 0.0028
>=80, 2021-09-30, 27.8, 3.4197, 0.0204
>=80, 2021-10-01, 27.8, 3.5833, 0.0214
>=80, 2021-10-02, 28.5, 4.5487, 0.0272
>=80, 2021-10-03, 28.9, 4.3523, 0.026
>=80, 2021-10-04, 28.7, 4.8105, 0.0287
>=80, 2021-10-05, 28.3, 4.7287, 0.0282
>=80, 2021-10-06, 28.6, 2.9943, 0.0179
>=80, 2021-10-07, 28.7, 1.129, 0.0067
>=80, 2021-10-08, 30.5, 2.3725, 0.0142
>=80, 2021-10-09, 30.7, 1.538, 0.0092
>=80, 2021-10-10, 31.6, 2.1762, 0.013
>=80, 2021-10-11, 32.2, 2.5689, 0.0153
>=80, 2021-10-12, 33.2, 3.976, 0.0237
>=80, 2021-10-13, 33.7, 4.1396, 0.0247
>=80, 2021-10-14, 34.6, 4.9414, 0.0295
>=80, 2021-10-15, 35.5, 4.565, 0.0273
>=80, 2021-10-16, 37.2, 6.9212, 0.0413
>=80, 2021-10-17, 38.3, 6.4303, 0.0384
>=80, 2021-10-18, 39.2, 6.6758, 0.0399
>=80, 2021-10-19, 43.2, 8.7865, 0.0525
>=80, 2021-10-20, 48.2, 12.6643, 0.0756
>=80, 2021-10-21, 53.2, 16.3295, 0.0975
>=80, 2021-10-22, 58.8, 21.8926, 0.1307
>=80, 2021-10-23, 63.6, 23.627, 0.141
>=80, 2021-10-24, 67.2, 27.2267, 0.1625
>=80, 2021-10-25, 68.2, 28.0121, 0.1672
>=80, 2021-10-26, 69.7, 24.936, 0.1489
>=80, 2021-10-27, 72.7, 22.7925, 0.1361
>=80, 2021-10-28, 79.1, 23.9379, 0.1429
>=80, 2021-10-29, 84.1, 23.2016, 0.1385
>=80, 2021-10-30, 88.5, 22.7107, 0.1356
>=80, 2021-10-31, 92.3, 22.0071, 0.1314
>=80, 2021-11-01, 94.9, 23.4306, 0.1399
>=80, 2021-11-02, 94.9, 22.8089, 0.1362
>=80, 2021-11-03, 98.4, 22.0562, 0.1317
>=80, 2021-11-04, 106.1, 21.4672, 0.1282
>=80, 2021-11-05, 114.9, 26.3267, 0.1572
>=80, 2021-11-06, 123.5, 31.4154, 0.1875
>=80, 2021-11-07, 127.5, 32.5935, 0.1946
>=80, 2021-11-08, 129.3, 34.197, 0.2041
>=80, 2021-11-09, 137, 41.2818, 0.2464
>=80, 2021-11-10, 145.9, 45.4378, 0.2712
>=80, 2021-11-11, 149.6, 42.9834, 0.2566
>=80, 2021-11-12, 154.1, 36.095, 0.2155
>=80, 2021-11-13, 158.3, 31.1536, 0.186
>=80, 2021-11-14, 163.2, 31.6281, 0.1888
>=80, 2021-11-15, 167.5, 32.9043, 0.1964
>=80, 2021-11-16, 170.9, 29.141, 0.174
>=80, 2021-11-17, 179, 27.4067, 0.1636
>=80, 2021-11-18, 186, 31.6772, 0.1891
>=80, 2021-11-19, 196, 29.3865, 0.1754
>=80, 2021-11-20, 204, 38.8275, 0.2318
>=80, 2021-11-21, 208, 37.0113, 0.2209
>=80, 2021-11-22, 211.1, 37.6657, 0.2248
>=80, 2021-11-23, 220.5, 43.3598, 0.2588
>=80, 2021-11-24, 226.8, 45.176, 0.2697
>=80, 2021-11-25, 233.3, 42.9016, 0.2561
>=80, 2021-11-26, 234.5, 45.3232, 0.2706
>=80, 2021-11-27, 234.3, 35.555, 0.2122
>=80, 2021-11-28, 234.9, 33.3625, 0.1992
>=80, 2021-11-29, 234.1, 27.3412, 0.1632
>=80, 2021-11-30, 228.9, 16.3131, 0.0974
>=80, 2021-12-01, 223.2, 2.9943, 0.0179
>=80, 2021-12-02, 218.3, -9.3919, -0.0508
>=80, 2021-12-03, 212.8, -16.0186, -0.0866
>=80, 2021-12-04, 208.9, -21.5981, -0.1168
>=80, 2021-12-05, 206.3, -25.0341, -0.1354
>=80, 2021-12-06, 204.7, -25.2141, -0.1364
>=80, 2021-12-07, 203.9, -27.2921, -0.1476
>=80, 2021-12-08, 198.8, -22.5307, -0.1219
>=80, 2021-12-09, 195.8, -17.2457, -0.0933
>=80, 2021-12-10, 190.6, -18.0475, -0.0976
>=80, 2021-12-11, 186.3, -18.9147, -0.1023
>=80, 2021-12-12, 181.2, -23.0052, -0.1244
>=80, 2021-12-13, 175.8, -24.9196, -0.1348
>=80, 2021-12-14, 168.7, -27.2758, -0.1475
>=80, 2021-12-15, 166.7, -30.99, -0.1676
>=80, 2021-12-16, 159.6, -34.9823, -0.1892
>=80, 2021-12-17, 152.8, -37.3549, -0.2021
>=80, 2021-12-18, 146.4, -38.4511, -0.208
>=80, 2021-12-19, 142, -35.5059, -0.1921
>=80, 2021-12-20, 140.6, -33.2643, -0.1799
>=80, 2021-12-21, 136.7, -31.219, -0.1689
>=80, 2021-12-22, 129.2, -32.6753, -0.1767
>=80, 2021-12-23, 121.2, -32.6262, -0.1765
>=80, 2021-12-24, 113.2, -35.1787, -0.1903
>=80, 2021-12-25, 101, -42.6071, -0.2305
>=80, 2021-12-26, 91.8, -48.0884, -0.2601
>=80, 2021-12-27, 89.9, -49.9374, -0.2701
>=80, 2021-12-28, 87, -48.2684, -0.2611
>=80, 2021-12-29, 82.1, -46.4031, -0.251
>=80, 2021-12-30, 79.9, -42.3617, -0.2291
>=80, 2021-12-31, 81.6, -32.9043, -0.178
>=80, 2022-01-01, 84.3, -18.8165, -0.1018
>=80, 2022-01-02, 84.8, -9.3919, -0.0508
>=80, 2022-01-03, 85.5, -5.694, -0.0308
>=80, 2022-01-04, 89.1, -0.8017, -0.0043
>=80, 2022-01-05, 95.6, 10.5536, 0.063
>=80, 2022-01-06, 98.8, 17.1803, 0.1026
>=80, 2022-01-07, 97.2, 14.186, 0.0847
>=80, 2022-01-08, 102.2, 17.3603, 0.1036
>=80, 2022-01-09, 107.9, 23.5125, 0.1404
>=80, 2022-01-10, 107.8, 21.6472, 0.1292
>=80, 2022-01-11, 106.7, 18.3584, 0.1096
>=80, 2022-01-12, 102.1, 8.0175, 0.0479
>=80, 2022-01-13, 102, 0.949, 0.0057
>=80, 2022-01-14, 106.8, 9.0156, 0.0538
>=80, 2022-01-15, 109.1, 6.643, 0.0397
>=80, 2022-01-16, 112.5, 2.3889, 0.0143
>=80, 2022-01-17, 115.3, 4.4178, 0.0264
>=80, 2022-01-18, 121.8, 10.6027, 0.0633
>=80, 2022-01-19, 131.6, 23.2179, 0.1386
>=80, 2022-01-20, 141.7, 34.9496, 0.2086
>=80, 2022-01-21, 155.9, 39.6619, 0.2368
>=80, 2022-01-22, 171.6, 51.3118, 0.3063
>=80, 2022-01-23, 181.6, 55.5496, 0.3316
>=80, 2022-01-24, 188.6, 61.1455, 0.365
>=80, 2022-01-25, 202.3, 68.7212, 0.4102
>=80, 2022-01-26, 216.4, 70.9137, 0.4233
>=80, 2022-01-27, 230.1, 76.5423, 0.4569
>=80, 2022-01-28, 243.7, 73.9734, 0.4416
>=80, 2022-01-29, 255.5, 71.6827, 0.4279
>=80, 2022-01-30, 265.1, 72.1245, 0.4306
>=80, 2022-01-31, 269.9, 69.2447, 0.4134
>=80, 2022-02-01, 278.7, 68.5575, 0.4093
>=80, 2022-02-02, 298.2, 73.0408, 0.436
>=80, 2022-02-03, 323.2, 81.8273, 0.4885
>=80, 2022-02-04, 344.8, 98.7948, 0.5898
>=80, 2022-02-05, 365, 106.8287, 0.6377
>=80, 2022-02-06, 376.2, 110.6247, 0.6604
>=80, 2022-02-07, 384.3, 115.1243, 0.6872
>=80, 2022-02-08, 397.7, 117.2514, 0.6999
>=80, 2022-02-09, 419.9, 120.7038, 0.7206
>=80, 2022-02-10, 443, 116.2533, 0.694
>=80, 2022-02-11, 461.9, 114.208, 0.6818
>=80, 2022-02-12, 481, 111.9828, 0.6685
>=80, 2022-02-13, 486.7, 110.2811, 0.6583
>=80, 2022-02-14, 486.4, 103.0817, 0.6154
>=80, 2022-02-15, 491.3, 95.1624, 0.5681
>=80, 2022-02-16, 499.5, 81.9582, 0.4893
>=80, 2022-02-17, 510, 74.317, 0.4436
>=80, 2022-02-18, 516.1, 59.3947, 0.3546
>=80, 2022-02-19, 511.5, 39.891, 0.2381
>=80, 2022-02-20, 516.5, 34.606, 0.2066
>=80, 2022-02-21, 518.3, 39.3183, 0.2347
>=80, 2022-02-22, 516.2, 25.6395, 0.1531
>=80, 2022-02-23, 521.6, 17.7693, 0.1061
>=80, 2022-02-24, 527.1, 12.8934, 0.077
>=80, 2022-02-25, 529.3, 15.1514, 0.0904
>=80, 2022-02-26, 543.8, 30.0737, 0.1795
>=80, 2022-02-27, 547.3, 30.8918, 0.1844
>=80, 2022-02-28, 545.9, 27.0958, 0.1618
>=80, 2022-03-01, 547.9, 35.555, 0.2122
>=80, 2022-03-02, 542.1, 25.9177, 0.1547
>=80, 2022-03-03, 540, 17.213, 0.1028
>=80, 2022-03-04, 545.4, 13.9406, 0.0832
>=80, 2022-03-05, 543.4, -2.438, -0.0132
>=80, 2022-03-06, 540.2, -12.5007, -0.0676
>=80, 2022-03-07, 545.9, -9.3264, -0.0504
>=80, 2022-03-08, 555.6, -1.0308, -0.0056
>=80, 2022-03-09, 571.4, 11.339, 0.0677
>=80, 2022-03-10, 597.4, 33.0843, 0.1975
>=80, 2022-03-11, 620.4, 48.7266, 0.2909
>=80, 2022-03-12, 648.6, 80.5674, 0.481
>=80, 2022-03-13, 673.1, 106.4523, 0.6355
>=80, 2022-03-14, 678.9, 110.1829, 0.6577
>=80, 2022-03-15, 706.1, 125.9233, 0.7517
>=80, 2022-03-16, 735, 143.2345, 0.855
>=80, 2022-03-17, 764.3, 142.4164, 0.8502
>=80, 2022-03-18, 792.8, 150.3684, 0.8976
>=80, 2022-03-19, 809.4, 140.1421, 0.8366
>=80, 2022-03-20, 806.8, 113.1445, 0.6754
>=80, 2022-03-21, 812.7, 112.1137, 0.6693
>=80, 2022-03-22, 834.1, 108.6612, 0.6487
>=80, 2022-03-23, 849.5, 98.9421, 0.5906
>=80, 2022-03-24, 851.7, 85.2306, 0.5088
>=80, 2022-03-25, 852.4, 60.7528, 0.3627
>=80, 2022-03-26, 846.5, 41.3636, 0.2469
>=80, 2022-03-27, 846.1, 35.0314, 0.2091
>=80, 2022-03-28, 837.5, 18.1947, 0.1086
>=80, 2022-03-29, 822.4, 2.2416, 0.0134
>=80, 2022-03-30, 813.2, -18.2438, -0.0987
>=80, 2022-03-31, 804, -27.963, -0.1513
>=80, 2022-04-01, 779.9, -47.0576, -0.2545
>=80, 2022-04-02, 755.1, -63.7798, -0.345
>=80, 2022-04-03, 732.4, -82.5145, -0.4463
>=80, 2022-04-04, 718.9, -88.2249, -0.4772
>=80, 2022-04-05, 697.4, -100.0711, -0.5413
>=80, 2022-04-06, 661.9, -122.3564, -0.6618
>=80, 2022-04-07, 615.6, -158.6968, -0.8584
>=80, 2022-04-08, 579.8, -179.0841, -0.9687
>=80, 2022-04-09, 554.5, -183.7146, -0.9937
>=80, 2022-04-10, 544.5, -171.7374, -0.9289
>=80, 2022-04-11, 543.1, -165.1598, -0.8934
>=80, 2022-04-12, 536.7, -152.201, -0.8233
>=80, 2022-04-13, 527.4, -132.4191, -0.7163
>=80, 2022-04-14, 514.1, -100.9383, -0.546
>=80, 2022-04-15, 510.9, -67.1177, -0.363
>=80, 2022-04-16, 462, -106.2724, -0.5748
>=80, 2022-04-17, 445.8, -109.1848, -0.5906
>=80, 2022-04-18, 438.1, -116.106, -0.628
>=80, 2022-04-19, 380.7, -184.8763, -1
>=80, 2022-04-20, 359.8, -166.3543, -0.8998
>=80, 2022-04-21, 357.7, -157.2406, -0.8505
>=80, 2022-04-22, 358.1, -158.6804, -0.8583
>=80, 2022-04-23, 394.9, -52.3263, -0.283
>=80, 2022-04-24, 399.3, -34.606, -0.1872
>=80, 2022-04-25, 399.3, -24.5269, -0.1327
>=80, 2022-04-26, 446.8, 97.355, 0.5812
>=80, 2022-04-27, 446.4, 93.4444, 0.5578
>=80, 2022-04-28, 424.8, 79.3566, 0.4737
>=80, 2022-04-29, 391, 48.4811, 0.2894
>=80, 2022-04-30, 369.1, -15.2332, -0.0824
>=80, 2022-05-01, 356.2, -36.5367, -0.1976
>=80, 2022-05-02, 350.7, -45.1923, -0.2444
>=80, 2022-05-03, 335.5, -100.791, -0.5452
>=80, 2022-05-04, 315.3, -121.5055, -0.6572
>=80, 2022-05-05, 295.5, -123.8453, -0.6699
>=80, 2022-05-06, 281.6, -104.6525, -0.5661
>=80, 2022-05-07, 269.4, -96.4551, -0.5217
>=80, 2022-05-08, 263, -86.2614, -0.4666
>=80, 2022-05-09, 260.6, -81.9418, -0.4432
>=80, 2022-05-10, 254.4, -77.704, -0.4203
>=80, 2022-05-11, 244.4, -66.2505, -0.3584
>=80, 2022-05-12, 233, -57.7421, -0.3123
>=80, 2022-05-13, 222.1, -54.9278, -0.2971
>=80, 2022-05-14, 215.9, -50.8209, -0.2749
>=80, 2022-05-15, 212.9, -45.4869, -0.246
>=80, 2022-05-16, 211.4, -43.7852, -0.2368
>=80, 2022-05-17, 202.4, -49.3811, -0.2671
>=80, 2022-05-18, 191.3, -49.6919, -0.2688
>=80, 2022-05-19, 181.8, -49.4792, -0.2676
>=80, 2022-05-20, 172.1, -47.7612, -0.2583
>=80, 2022-05-21, 162.4, -50.9518, -0.2756
>=80, 2022-05-22, 159.1, -49.0211, -0.2652
>=80, 2022-05-23, 157.8, -47.8921, -0.259
>=80, 2022-05-24, 149.9, -49.0375, -0.2652
>=80, 2022-05-25, 139.8, -48.2193, -0.2608
>=80, 2022-05-26, 129.5, -48.8084, -0.264
>=80, 2022-05-27, 108.9, -65.3669, -0.3536
>=80, 2022-05-28, 105.3, -56.6786, -0.3066
>=80, 2022-05-29, 103.6, -54.437, -0.2945
>=80, 2022-05-30, 103.2, -53.3898, -0.2888
>=80, 2022-05-31, 99.8, -49.561, -0.2681
>=80, 2022-06-01, 97.8, -40.9218, -0.2213
>=80, 2022-06-02, 99, -31.6772, -0.1713
>=80, 2022-06-03, 115.4, 8.0993, 0.0483
>=80, 2022-06-04, 116.9, 11.6662, 0.0696
>=80, 2022-06-05, 117.1, 12.4189, 0.0741
>=80, 2022-06-06, 117.4, 13.7606, 0.0821
>=80, 2022-06-07, 99, -12.8116, -0.0693
>=80, 2022-06-08, 110.2, 8.5247, 0.0509
>=80, 2022-06-09, 122.8, 17.7202, 0.1058
>=80, 2022-06-10, 133.9, 15.6422, 0.0934
>=80, 2022-06-11, 145.6, 23.7088, 0.1415
>=80, 2022-06-12, 148.8, 23.5125, 0.1404
>=80, 2022-06-13, 150.4, 24.2324, 0.1447
>=80, 2022-06-14, 184.7, 90.5483, 0.5405
>=80, 2022-06-15, 189.7, 74.5134, 0.4448
>=80, 2022-06-16, 193.2, 69.9647, 0.4177
>=80, 2022-06-17, 179.6, 38.2548, 0.2284
>=80, 2022-06-18, 187.8, 36.9785, 0.2207
>=80, 2022-06-19, 189.6, 33.8043, 0.2018
>=80, 2022-06-20, 191.4, 33.7061, 0.2012
>=80, 2022-06-21, 206, 12.8934, 0.077
>=80, 2022-06-22, 224.9, 25.6232, 0.153
>=80, 2022-06-23, 241.6, 40.0873, 0.2393
>=80, 2022-06-24, 273.8, 92.2991, 0.551
>=80, 2022-06-25, 281.8, 88.7321, 0.5297
>=80, 2022-06-26, 283.7, 87.145, 0.5202
>=80, 2022-06-27, 284.8, 82.629, 0.4933
>=80, 2022-06-28, 293.1, 80.6001, 0.4811
>=80, 2022-06-29, 301.4, 71.5518, 0.4271
>=80, 2022-06-30, 309, 63.5343, 0.3793
>=80, 2022-07-01, 313.9, 35.3259, 0.2109
>=80, 2022-07-02, 319.5, 35.4568, 0.2117
>=80, 2022-07-03, 319.9, 33.5916, 0.2005
>=80, 2022-07-04, 321.6, 32.6425, 0.1949
>=80, 2022-07-05, 325.4, 37.8294, 0.2258
>=80, 2022-07-06, 325.4, 26.6049, 0.1588
>=80, 2022-07-07, 328.6, 21.7453, 0.1298
>=80, 2022-07-08, 332.8, 21.3199, 0.1273
>=80, 2022-07-09, 330.7, 10.4063, 0.0621
>=80, 2022-07-10, 331.8, 9.7682, 0.0583
>=80, 2022-07-11, 330.9, 8.6556, 0.0517
>=80, 2022-07-12, 340.2, 7.0685, 0.0422
>=80, 2022-07-13, 350.4, 12.468, 0.0744
>=80, 2022-07-14, 366.7, 29.4192, 0.1756
>=80, 2022-07-15, 379, 32.348, 0.1931
>=80, 2022-07-16, 400.7, 64.5488, 0.3853
>=80, 2022-07-17, 403.5, 63.5834, 0.3796
>=80, 2022-07-18, 403.2, 62.8308, 0.3751
>=80, 2022-07-19, 414.9, 69.0648, 0.4123
>=80, 2022-07-20, 425.9, 76.6405, 0.4575
>=80, 2022-07-21, 427.3, 61.3909, 0.3665
>=80, 2022-07-22, 429.4, 55.2714, 0.3299
>=80, 2022-07-23, 425, 23.7742, 0.1419
>=80, 2022-07-24, 424.7, 21.189, 0.1265
>=80, 2022-07-25, 425.6, 21.3526, 0.1275
>=80, 2022-07-26, 432.2, 18.4565, 0.1102
>=80, 2022-07-27, 425.1, 3.9596, 0.0236
>=80, 2022-07-28, 413.9, -10.1936, -0.0551
>=80, 2022-07-29, 399.3, -22.7925, -0.1233
>=80, 2022-07-30, 378.7, -33.7061, -0.1823
>=80, 2022-07-31, 373.1, -33.5752, -0.1816
>=80, 2022-08-01, 369.7, -34.017, -0.184
>=80, 2022-08-02, 343.1, -74.7752, -0.4045
>=80, 2022-08-03, 325.2, -87.1777, -0.4715
>=80, 2022-08-04, 308.2, -95.6206, -0.5172
>=80, 2022-08-05, 294.9, -95.9805, -0.5192
>=80, 2022-08-06, 288.6, -86.8505, -0.4698
>=80, 2022-08-07, 288.3, -81.4509, -0.4406
>=80, 2022-08-08, 287.4, -78.7184, -0.4258
>=80, 2022-08-09, 275.3, -67.8212, -0.3668
>=80, 2022-08-10, 262.3, -58.9038, -0.3186
>=80, 2022-08-11, 249.2, -53.1771, -0.2876
>=80, 2022-08-12, 242, -50.461, -0.2729
>=80, 2022-08-13, 238, -48.3175, -0.2614
>=80, 2022-08-14, 236.3, -47.843, -0.2588
>=80, 2022-08-15, 236.6, -46.8776, -0.2536
>=80, 2022-08-16, 228.9, -45.5032, -0.2461
>=80, 2022-08-17, 226.9, -35.4568, -0.1918
>=80, 2022-08-18, 230.4, -20.9927, -0.1135
>=80, 2022-08-19, 229.3, -11.1263, -0.0602
>=80, 2022-08-20, 222.1, -13.8915, -0.0751
>=80, 2022-08-21, 221.7, -12.0917, -0.0654
>=80, 2022-08-22, 219.8, -12.4353, -0.0673
>=80, 2022-08-23, 213.9, -7.3793, -0.0399
>=80, 2022-08-24, 200.6, -20.1091, -0.1088
>=80, 2022-08-25, 186.6, -38.0748, -0.2059
>=80, 2022-08-26, 174.4, -51.8681, -0.2806
>=80, 2022-08-27, 169.5, -50.0846, -0.2709
>=80, 2022-08-28, 167, -49.6919, -0.2688
>=80, 2022-08-29, 167.2, -47.9575, -0.2594
>=80, 2022-08-30, 160.5, -51.8027, -0.2802
>=80, 2022-08-31, 157.1, -43.2943, -0.2342
>=80, 2022-09-01, 152.8, -33.7388, -0.1825
>=80, 2022-09-02, 151.3, -21.729, -0.1175
>=80, 2022-09-03, 149.2, -19.2746, -0.1043
>=80, 2022-09-04, 149, -16.9021, -0.0914
>=80, 2022-09-05, 148.2, -16.9839, -0.0919
>=80, 2022-09-06, 146.8, -13.6951, -0.0741
>=80, 2022-09-07, 145.6, -10.8645, -0.0588
>=80, 2022-09-08, 147.8, -4.5487, -0.0246
>=80, 2022-09-09, 150.4, -1.489, -0.0081
>=80, 2022-09-10, 151.4, 0.6708, 0.004
>=80, 2022-09-11, 151.2, 0.7854, 0.0047
>=80, 2022-09-12, 151.8, 1.6199, 0.0097
>=80, 2022-09-13, 156.6, 8.3774, 0.05
>=80, 2022-09-14, 160.6, 13.3515, 0.0797
>=80, 2022-09-15, 164.5, 14.9387, 0.0892
>=80, 2022-09-16, 168, 14.5623, 0.0869
>=80, 2022-09-17, 173, 19.8964, 0.1188
>=80, 2022-09-18, 173.8, 20.0764, 0.1198
>=80, 2022-09-19, 174, 19.4383, 0.116
>=80, 2022-09-20, 180.1, 20.42, 0.1219
>=80, 2022-09-21, 186.4, 20.1582, 0.1203
>=80, 2022-09-22, 197.6, 26.114, 0.1559
>=80, 2022-09-23, 209.1, 34.6551, 0.2069
>=80, 2022-09-24, 222.8, 40.8891, 0.2441
>=80, 2022-09-25, 228.7, 40.2346, 0.2402
>=80, 2022-09-26, 232.4, 40.0383, 0.239
>=80, 2022-09-27, 259.1, 65.1378, 0.3888
>=80, 2022-09-28, 302.4, 99.5148, 0.5941
>=80, 2022-09-29, 341.3, 113.5208, 0.6777
>=80, 2022-09-30, 373.2, 151.2356, 0.9028
>=80, 2022-10-01, 400.3, 167.516, 1
>=80, 2022-10-02, 405.5, 161.5602, 0.9644
>=80, 2022-10-03, 407.6, 157.6987, 0.9414
>=80, 2022-10-04, 351.1, 50.7064, 0.3027
>=80, 2022-10-05, 381.4, 70.161, 0.4188
>=80, 2022-10-06, 374.3, 81.7782, 0.4882
