Altersgruppe, Meldedatum, value
35-59, 2020-07-21, 0.37
35-59, 2020-07-20, 0.37
35-59, 2020-07-19, 0.38
35-59, 2020-07-18, 0.38
35-59, 2020-07-17, 0.37
35-59, 2020-07-16, 0.35
35-59, 2020-07-15, 0.35
35-59, 2020-07-14, 0.33
35-59, 2020-07-13, 0.35
35-59, 2020-07-12, 0.35
35-59, 2020-07-11, 0.33
35-59, 2020-07-10, 0.33
35-59, 2020-07-09, 0.37
35-59, 2020-07-08, 0.34
35-59, 2020-07-07, 0.33
35-59, 2020-07-06, 0.33
35-59, 2020-07-05, 0.33
35-59, 2020-07-04, 0.35
35-59, 2020-07-03, 0.37
35-59, 2020-07-02, 0.34
35-59, 2020-07-01, 0.36
35-59, 2020-06-30, 0.38
35-59, 2020-06-29, 0.37
35-59, 2020-06-28, 0.36
35-59, 2020-06-27, 0.36
35-59, 2020-06-26, 0.36
35-59, 2020-06-25, 0.4
35-59, 2020-06-24, 0.41
35-59, 2020-06-23, 0.43
35-59, 2020-06-22, 0.42
35-59, 2020-06-21, 0.44
35-59, 2020-06-20, 0.44
35-59, 2020-06-19, 0.42
35-59, 2020-06-18, 0.36
35-59, 2020-06-17, 0.35
35-59, 2020-06-16, 0.29
35-59, 2020-06-15, 0.29
35-59, 2020-06-14, 0.28
35-59, 2020-06-13, 0.29
35-59, 2020-06-12, 0.27
35-59, 2020-06-11, 0.31
35-59, 2020-06-10, 0.34
35-59, 2020-06-09, 0.35
35-59, 2020-06-08, 0.33
35-59, 2020-06-07, 0.32
35-59, 2020-06-06, 0.33
35-59, 2020-06-05, 0.33
35-59, 2020-06-04, 0.35
35-59, 2020-06-03, 0.33
35-59, 2020-06-02, 0.39
35-59, 2020-06-01, 0.43
35-59, 2020-05-31, 0.45
35-59, 2020-05-30, 0.42
35-59, 2020-05-29, 0.44
35-59, 2020-05-28, 0.41
35-59, 2020-05-27, 0.45
35-59, 2020-05-26, 0.45
35-59, 2020-05-25, 0.42
35-59, 2020-05-24, 0.42
35-59, 2020-05-23, 0.43
35-59, 2020-05-22, 0.45
35-59, 2020-05-21, 0.49
35-59, 2020-05-20, 0.51
35-59, 2020-05-19, 0.55
35-59, 2020-05-18, 0.64
35-59, 2020-05-17, 0.63
35-59, 2020-05-16, 0.67
35-59, 2020-05-15, 0.69
35-59, 2020-05-14, 0.76
35-59, 2020-05-13, 0.8
35-59, 2020-05-12, 0.86
35-59, 2020-05-11, 0.85
35-59, 2020-05-10, 0.89
35-59, 2020-05-09, 0.89
35-59, 2020-05-08, 0.86
35-59, 2020-05-07, 0.92
35-59, 2020-05-06, 0.92
35-59, 2020-05-05, 0.96
35-59, 2020-05-04, 1.01
35-59, 2020-05-03, 1.01
35-59, 2020-05-02, 1.14
35-59, 2020-05-01, 1.25
35-59, 2020-04-30, 1.25
35-59, 2020-04-29, 1.36
35-59, 2020-04-28, 1.38
35-59, 2020-04-27, 1.48
35-59, 2020-04-26, 1.59
35-59, 2020-04-25, 1.64
35-59, 2020-04-24, 1.8
35-59, 2020-04-23, 2
35-59, 2020-04-22, 2.15
35-59, 2020-04-21, 2.29
35-59, 2020-04-20, 2.24
35-59, 2020-04-19, 2.32
35-59, 2020-04-18, 2.42
35-59, 2020-04-17, 2.46
35-59, 2020-04-16, 2.63
35-59, 2020-04-15, 2.89
35-59, 2020-04-14, 3.14
35-59, 2020-04-13, 3.46
35-59, 2020-04-12, 3.47
35-59, 2020-04-11, 3.67
35-59, 2020-04-10, 4.03
35-59, 2020-04-09, 4.21
35-59, 2020-04-08, 4.41
35-59, 2020-04-07, 4.61
35-59, 2020-04-06, 4.75
35-59, 2020-04-05, 4.98
35-59, 2020-04-04, 5.18
35-59, 2020-04-03, 5.27
35-59, 2020-04-02, 5.28
35-59, 2020-04-01, 5.17
35-59, 2020-03-31, 4.96
35-59, 2020-03-30, 4.77
35-59, 2020-03-29, 4.6
35-59, 2020-03-28, 4.3
35-59, 2020-03-27, 3.89
35-59, 2020-03-26, 3.52
35-59, 2020-03-25, 3.15
35-59, 2020-03-24, 2.77
35-59, 2020-03-23, 2.55
35-59, 2020-03-22, 2.34
35-59, 2020-03-21, 2.02
35-59, 2020-03-20, 1.81
35-59, 2020-03-19, 1.56
35-59, 2020-03-18, 1.22
35-59, 2020-03-17, 1.04
35-59, 2020-03-16, 0.84
35-59, 2020-03-15, 0.75
35-59, 2020-03-14, 0.65
35-59, 2020-03-13, 0.51
35-59, 2020-03-12, 0.42
35-59, 2020-03-11, 0.38
35-59, 2020-03-10, 0.33
35-59, 2020-03-09, 0.3
35-59, 2020-03-08, 0.27
35-59, 2020-03-07, 0.25
35-59, 2020-03-06, 0.19
35-59, 2020-03-05, 0.14
35-59, 2020-03-04, 0.12
35-59, 2020-03-03, 0.08
35-59, 2020-03-02, 0.05
35-59, 2020-03-01, 0.04
